exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
15540_6_VIM_Vimentin	Sex-combined	proximal	15540_6	Vimentin	VIM	1	Wald ratio	0.104849279161206	0.18610747051114	0.573175961296804	1.1105432157361	0.771112221339858	1.59938618515802
15540_6_VIM_Vimentin	Male	distal	15540_6	Vimentin	VIM	1	Wald ratio	0.0943643512450852	0.262123197903014	0.718847133564018	1.09896008045516	0.657443061838154	1.83698532775958
15540_6_VIM_Vimentin	Female	overall	15540_6	Vimentin	VIM	1	Wald ratio	-0.260812581913499	0.17300131061599	0.131663141151992	0.770425297720213	0.548869181615216	1.0814145870252
15540_6_VIM_Vimentin	Sex-combined	distal	15540_6	Vimentin	VIM	1	Wald ratio	-0.309305373525557	0.18872870249017	0.101236402173935	0.733956604884916	0.507015537245293	1.06247690313596
2700_56_PROS1_Protein_S	Female	rectal	2700_56	Protein_S	PROS1	1	Wald ratio	0.0242587601078167	0.345013477088949	0.943944933570856	1.02455539765827	0.521019580716152	2.01472996739939
2700_56_PROS1_Protein_S	Female	proximal	2700_56	Protein_S	PROS1	1	Wald ratio	-0.377897574123989	0.298652291105121	0.205748412768654	0.68530068959469	0.381648189474873	1.23054962164278
2700_56_PROS1_Protein_S	Male	overall	2700_56	Protein_S	PROS1	1	Wald ratio	0.409164420485175	0.192452830188679	0.0334990615342434	1.50555924491747	1.03247297720847	2.195416916465
2700_56_PROS1_Protein_S	Female	colon	2700_56	Protein_S	PROS1	1	Wald ratio	-0.198382749326146	0.241509433962264	0.411402194666121	0.820055917212567	0.510818345676486	1.31649873785318
2700_56_PROS1_Protein_S	Sex-combined	early_onset	2700_56	Protein_S	PROS1	1	Wald ratio	0.15256064690027	0.329380053908356	0.643238846394861	1.16481310225659	0.610776452206732	2.22141760424217
2700_56_PROS1_Protein_S	Female	distal	2700_56	Protein_S	PROS1	1	Wald ratio	-0.0102425876010782	0.333153638814016	0.975473432389984	0.98980968906429	0.515187833446017	1.90168159448239
2700_56_PROS1_Protein_S	Male	proximal	2700_56	Protein_S	PROS1	1	Wald ratio	0.580592991913747	0.331536388140162	0.0799081056819731	1.78709785117998	0.933122930188942	3.42261306240264
2700_56_PROS1_Protein_S	Sex-combined	colon	2700_56	Protein_S	PROS1	1	Wald ratio	0.179514824797844	0.171428571428571	0.295021266007657	1.19663664383232	0.855144194948759	1.67450035423335
2700_56_PROS1_Protein_S	Sex-combined	overall	2700_56	Protein_S	PROS1	1	Wald ratio	0.198921832884097	0.136927223719677	0.146291538729778	1.22008659152234	0.932901622695836	1.59567874532248
2700_56_PROS1_Protein_S	Sex-combined	rectal	2700_56	Protein_S	PROS1	1	Wald ratio	0.11644204851752	0.223180592991914	0.601851975770549	1.12349240053045	0.725429116970065	1.73998416181819
2700_56_PROS1_Protein_S	Sex-combined	overall-HRC-EUR	2700_56	Protein_S	PROS1	1	Wald ratio	0.274393530997305	0.1455525606469	0.0594048402637459	1.31573248188633	0.989169587972747	1.75010633660774
2700_56_PROS1_Protein_S	Male	colon	2700_56	Protein_S	PROS1	1	Wald ratio	0.607547169811321	0.249056603773585	0.0147119205683539	1.83592266492629	1.12681630423226	2.99127019988105
2700_56_PROS1_Protein_S	Male	rectal	2700_56	Protein_S	PROS1	1	Wald ratio	0.252830188679245	0.297574123989218	0.395526555586027	1.28766459824199	0.718625374187459	2.30729414396266
2700_56_PROS1_Protein_S	Sex-combined	proximal	2700_56	Protein_S	PROS1	1	Wald ratio	0.0571428571428571	0.221024258760108	0.79599281734684	1.05880705774297	0.686557918155485	1.63288829082069
2700_56_PROS1_Protein_S	Male	distal	2700_56	Protein_S	PROS1	1	Wald ratio	0.596765498652291	0.321293800539084	0.0632567472805565	1.81623467590922	0.96756724714142	3.40928075823232
2700_56_PROS1_Protein_S	Female	overall	2700_56	Protein_S	PROS1	1	Wald ratio	-0.0269541778975741	0.197843665768194	0.891631726844561	0.973405844004725	0.660520074364064	1.43450437604762
2700_56_PROS1_Protein_S	Sex-combined	distal	2700_56	Protein_S	PROS1	1	Wald ratio	0.307277628032345	0.228032345013477	0.177813546938794	1.35971841162226	0.869648851135629	2.12595481094499
11388_75_WFDC2_HE4	Female	rectal	11388_75	HE4	WFDC2	1	Wald ratio	0.333022388059702	0.344216417910448	0.333304297125271	1.39517853346046	0.710602703376561	2.73925659300142
11388_75_WFDC2_HE4	Female	proximal	11388_75	HE4	WFDC2	1	Wald ratio	0.136194029850746	0.303171641791045	0.653265193395833	1.14590421164915	0.632533314855225	2.07593249467944
11388_75_WFDC2_HE4	Male	overall	11388_75	HE4	WFDC2	1	Wald ratio	0.242537313432836	0.191231343283582	0.204693449114837	1.27447880345544	0.876099053730888	1.85400978752357
11388_75_WFDC2_HE4	Female	colon	11388_75	HE4	WFDC2	1	Wald ratio	0.0699626865671642	0.242537313432836	0.772993467640966	1.07246816303884	0.666703107893916	1.72518763916565
11388_75_WFDC2_HE4	Sex-combined	early_onset	11388_75	HE4	WFDC2	1	Wald ratio	-0.0755597014925373	0.317164179104478	0.811698604283176	0.92722437220259	0.497976947824798	1.72647557314032
11388_75_WFDC2_HE4	Female	distal	11388_75	HE4	WFDC2	1	Wald ratio	0.0335820895522388	0.328358208955224	0.918540202259672	1.03415233334395	0.5433508690745	1.96828809785909
11388_75_WFDC2_HE4	Male	proximal	11388_75	HE4	WFDC2	1	Wald ratio	0.521455223880597	0.324626865671642	0.108203214317973	1.68447715836203	0.891532459074537	3.18268086390133
11388_75_WFDC2_HE4	Sex-combined	colon	11388_75	HE4	WFDC2	1	Wald ratio	0.188432835820896	0.171641791044776	0.272280437928905	1.20735598918945	0.8624439871443	1.69020655991625
11388_75_WFDC2_HE4	Sex-combined	overall	11388_75	HE4	WFDC2	1	Wald ratio	0.170708955223881	0.137126865671642	0.213169261172834	1.18614547733449	0.906594777076897	1.55189631462187
11388_75_WFDC2_HE4	Sex-combined	rectal	11388_75	HE4	WFDC2	1	Wald ratio	0.305970149253731	0.223880597014925	0.171729810514712	1.35794177036764	0.875608836983225	2.10596989640082
11388_75_WFDC2_HE4	Sex-combined	overall-HRC-EUR	11388_75	HE4	WFDC2	1	Wald ratio	0.197761194029851	0.144589552238806	0.171392868497227	1.21867133307952	0.917929830765058	1.61794482355147
11388_75_WFDC2_HE4	Male	colon	11388_75	HE4	WFDC2	1	Wald ratio	0.314365671641791	0.244402985074627	0.198352497185295	1.36939039223698	0.848178492327175	2.21089082464923
11388_75_WFDC2_HE4	Male	rectal	11388_75	HE4	WFDC2	1	Wald ratio	0.295708955223881	0.296641791044776	0.318834729127101	1.34407891275379	0.751481298828463	2.4039828090543
11388_75_WFDC2_HE4	Sex-combined	proximal	11388_75	HE4	WFDC2	1	Wald ratio	0.299440298507463	0.222014925373134	0.177420654697134	1.34910350097952	0.873096705748834	2.08462618673399
11388_75_WFDC2_HE4	Male	distal	11388_75	HE4	WFDC2	1	Wald ratio	0.220149253731343	0.3125	0.481135387579511	1.24626272606888	0.675467154822634	2.29940237848643
11388_75_WFDC2_HE4	Female	overall	11388_75	HE4	WFDC2	1	Wald ratio	0.114738805970149	0.197761194029851	0.561787387045043	1.12158044919287	0.761189350301733	1.65260155507041
11388_75_WFDC2_HE4	Sex-combined	distal	11388_75	HE4	WFDC2	1	Wald ratio	0.124067164179104	0.224813432835821	0.581039328524727	1.13209190446922	0.72864607100106	1.75892265280996
19213_1_SPINK4_ISK4	Female	rectal	19213_1	ISK4	SPINK4	1	Wald ratio	0.0763988522238164	0.101147776183644	0.450057511761462	1.07939300661317	0.885280452144669	1.31606798715919
19213_1_SPINK4_ISK4	Female	proximal	19213_1	ISK4	SPINK4	1	Wald ratio	-0.0229555236728838	0.0914634146341463	0.801829268883281	0.977305949785781	0.816912069197266	1.16919183288017
19213_1_SPINK4_ISK4	Male	overall	19213_1	ISK4	SPINK4	1	Wald ratio	-0.0193687230989957	0.0598995695839311	0.746427697544402	0.980817645438458	0.872169163120408	1.10300076439487
19213_1_SPINK4_ISK4	Female	colon	19213_1	ISK4	SPINK4	1	Wald ratio	-0.0735294117647059	0.0731707317073171	0.314944060202221	0.929108818659691	0.80497500968819	1.07238508838378
19213_1_SPINK4_ISK4	Sex-combined	early_onset	19213_1	ISK4	SPINK4	1	Wald ratio	0.240674318507891	0.093974175035868	0.0104350718320775	1.27210666623854	1.05811067470587	1.52938195311032
19213_1_SPINK4_ISK4	Female	distal	19213_1	ISK4	SPINK4	1	Wald ratio	-0.166068866571019	0.100071736011478	0.097015441477043	0.846987903028313	0.696136533438009	1.03052845730324
19213_1_SPINK4_ISK4	Male	proximal	19213_1	ISK4	SPINK4	1	Wald ratio	-0.0584648493543759	0.0982783357245337	0.551916660580138	0.943211394306443	0.777952051337597	1.14357656467369
19213_1_SPINK4_ISK4	Sex-combined	colon	19213_1	ISK4	SPINK4	1	Wald ratio	-0.0380200860832138	0.0520086083213773	0.464758090842004	0.96269360395316	0.869395654779507	1.0660036888813
19213_1_SPINK4_ISK4	Sex-combined	overall	19213_1	ISK4	SPINK4	1	Wald ratio	-0.000358680057388809	0.0430416068866571	0.993351038948966	0.999641384260613	0.918769292941805	1.08763201469966
19213_1_SPINK4_ISK4	Sex-combined	rectal	19213_1	ISK4	SPINK4	1	Wald ratio	0.0634863701578192	0.0663558106169297	0.338690043397408	1.06554496249282	0.935596468697438	1.21354248875536
19213_1_SPINK4_ISK4	Sex-combined	overall-HRC-EUR	19213_1	ISK4	SPINK4	1	Wald ratio	-0.00466284074605452	0.0434002869440459	0.914441496204769	0.99534801341889	0.914180353987375	1.08372233498097
19213_1_SPINK4_ISK4	Male	colon	19213_1	ISK4	SPINK4	1	Wald ratio	-0.00860832137733142	0.0746054519368723	0.908140272657433	0.991428624132191	0.856556491501896	1.14753752554623
19213_1_SPINK4_ISK4	Male	rectal	19213_1	ISK4	SPINK4	1	Wald ratio	0.0380200860832138	0.0885939741750359	0.66781421455382	1.03875209713002	0.873170792827347	1.2357329495621
19213_1_SPINK4_ISK4	Sex-combined	proximal	19213_1	ISK4	SPINK4	1	Wald ratio	-0.0390961262553802	0.0670731707317073	0.559968900956883	0.961658264095357	0.843192883679638	1.09676757809813
19213_1_SPINK4_ISK4	Male	distal	19213_1	ISK4	SPINK4	1	Wald ratio	0.0351506456241033	0.0946915351506456	0.710479545672844	1.03577573212881	0.86032525024753	1.24700671863147
19213_1_SPINK4_ISK4	Female	overall	19213_1	ISK4	SPINK4	1	Wald ratio	0.0129124820659971	0.0613342898134864	0.833256914830536	1.01299620814494	0.89825370710343	1.14239586166035
19213_1_SPINK4_ISK4	Sex-combined	distal	19213_1	ISK4	SPINK4	1	Wald ratio	-0.0448350071736012	0.0685078909612626	0.512821761645388	0.956155227572758	0.836013536989237	1.0935622197066
9578_263_MANSC4_MANS4	Female	rectal	9578_263	MANS4	MANSC4	1	Wald ratio	0.0582473325170544	0.0433793947874759	0.179355550735898	1.05997713010338	0.973579025028844	1.15404244284013
9578_263_MANSC4_MANS4	Female	proximal	9578_263	MANS4	MANSC4	1	Wald ratio	0.010844848696869	0.0390064719258352	0.780991704817363	1.01090386722455	0.936498052850166	1.09122130650393
9578_263_MANSC4_MANS4	Male	overall	9578_263	MANS4	MANSC4	1	Wald ratio	0.0012244184012594	0.0255378695119818	0.961759912031748	1.00122516830751	0.952343199155169	1.05261615617319
9578_263_MANSC4_MANS4	Female	colon	9578_263	MANS4	MANSC4	1	Wald ratio	-0.00542242434843449	0.0313101276893476	0.862506518728335	0.994592250458149	0.935391356074761	1.05753996789376
9578_263_MANSC4_MANS4	Sex-combined	early_onset	9578_263	MANS4	MANSC4	1	Wald ratio	0.00384817211824383	0.041455308728354	0.926040997366149	1.00385558583928	0.925515654020186	1.08882657234746
9578_263_MANSC4_MANS4	Female	distal	9578_263	MANS4	MANSC4	1	Wald ratio	-0.0260626202553787	0.0428546440440791	0.543079195728632	0.974274078406902	0.895782426929782	1.05964344836386
9578_263_MANSC4_MANS4	Male	proximal	9578_263	MANS4	MANSC4	1	Wald ratio	-0.000699667657862515	0.0416302256428197	0.986590806725032	0.999300577052478	0.921000306517178	1.08425766661652
9578_263_MANSC4_MANS4	Sex-combined	colon	9578_263	MANS4	MANSC4	1	Wald ratio	-0.000699667657862515	0.0220395312226692	0.974674585344451	0.999300577052478	0.957052386345635	1.04341377498721
9578_263_MANSC4_MANS4	Sex-combined	overall	9578_263	MANS4	MANSC4	1	Wald ratio	-0.00157425223019066	0.018366276018891	0.931693545566772	0.99842698625487	0.963124922642323	1.03502300007679
9578_263_MANSC4_MANS4	Sex-combined	rectal	9578_263	MANS4	MANSC4	1	Wald ratio	-0.00822109497988456	0.0285114570578975	0.773083767623811	0.991812605805761	0.937907873378922	1.04881542522012
9578_263_MANSC4_MANS4	Sex-combined	overall-HRC-EUR	9578_263	MANS4	MANSC4	1	Wald ratio	-0.00314850446038132	0.0185411929333567	0.865158523562643	0.996856446881983	0.961280294802239	1.03374924157226
9578_263_MANSC4_MANS4	Male	colon	9578_263	MANS4	MANSC4	1	Wald ratio	0.00559734126290012	0.0314850446038132	0.858897500094722	1.00561303564612	0.945431968733279	1.06962490258957
9578_263_MANSC4_MANS4	Male	rectal	9578_263	MANS4	MANSC4	1	Wald ratio	-0.061745670806367	0.0381318873535071	0.105390030953561	0.940121956847755	0.872420130544194	1.01307760195302
9578_263_MANSC4_MANS4	Sex-combined	proximal	9578_263	MANS4	MANSC4	1	Wald ratio	0.00507259051950324	0.0285114570578975	0.858790429120605	1.00508547788836	0.950459368647029	1.06285113407854
9578_263_MANSC4_MANS4	Male	distal	9578_263	MANS4	MANSC4	1	Wald ratio	-0.0162672730453035	0.0404058072415603	0.687244420760596	0.983864324496865	0.908952305626683	1.06495027629672
9578_263_MANSC4_MANS4	Female	overall	9578_263	MANS4	MANSC4	1	Wald ratio	-0.00384817211824383	0.0262375371698443	0.883395130168777	0.996159222607648	0.94622608786379	1.04872737024888
9578_263_MANSC4_MANS4	Sex-combined	distal	9578_263	MANS4	MANSC4	1	Wald ratio	-0.0209900297358755	0.02921112471576	0.472410295144373	0.979228727689842	0.924738916096901	1.03692932615003
9126_171_NT5DC3_NT5D3	Female	rectal	9126_171	NT5D3	NT5DC3	1	Wald ratio	0.147550776583035	0.127240143369176	0.246201756890301	1.15899213299596	0.903174134281422	1.4872688591943
9126_171_NT5DC3_NT5D3	Female	proximal	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.038231780167264	0.114097968936679	0.73756584514801	0.962489828982189	0.769615838798408	1.20370011139651
9126_171_NT5DC3_NT5D3	Male	overall	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.0884109916367981	0.0752688172043011	0.240153512636941	0.915384583993565	0.789829741878798	1.06089818119518
9126_171_NT5DC3_NT5D3	Female	colon	9126_171	NT5D3	NT5DC3	1	Wald ratio	0.0848267622461171	0.0908004778972521	0.350195306939971	1.08852847613512	0.911063961086141	1.30056098580001
9126_171_NT5DC3_NT5D3	Sex-combined	early_onset	9126_171	NT5D3	NT5DC3	1	Wald ratio	0.150537634408602	0.120669056152927	0.212205150074572	1.1624590527389	0.917618349904011	1.47262862543667
9126_171_NT5DC3_NT5D3	Female	distal	9126_171	NT5D3	NT5DC3	1	Wald ratio	0.20310633213859	0.123655913978495	0.1004839253274	1.22520273974888	0.961501398689339	1.56122680168161
9126_171_NT5DC3_NT5D3	Male	proximal	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.013142174432497	0.121266427718041	0.913698719857385	0.986943806869338	0.778159025480568	1.25174681012816
9126_171_NT5DC3_NT5D3	Sex-combined	colon	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.00896057347670251	0.0645161290322581	0.889537951249028	0.991079452819738	0.873355852100237	1.1246715521965
9126_171_NT5DC3_NT5D3	Sex-combined	overall	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.00836320191158901	0.0537634408602151	0.876383359901399	0.99167167237357	0.892490378304543	1.1018748545574
9126_171_NT5DC3_NT5D3	Sex-combined	rectal	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.0495818399044206	0.0836320191158901	0.553276761702108	0.951627273864348	0.807751677622535	1.12112978957585
9126_171_NT5DC3_NT5D3	Sex-combined	overall-HRC-EUR	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.0113500597371565	0.0543608124253286	0.834611234461816	0.988714109187701	0.888787368967139	1.09987565512193
9126_171_NT5DC3_NT5D3	Male	colon	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.102747909199522	0.0919952210274791	0.264044304235238	0.902354420059785	0.753475676284017	1.08065001303971
9126_171_NT5DC3_NT5D3	Male	rectal	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.182198327359618	0.111111111111111	0.101049889283522	0.833436030856163	0.670336063432406	1.03621997296781
9126_171_NT5DC3_NT5D3	Sex-combined	proximal	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.0340501792114695	0.0836320191158901	0.683903067979767	0.966523004058446	0.820395336946038	1.1386787263463
9126_171_NT5DC3_NT5D3	Male	distal	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.213859020310633	0.11768219832736	0.0691774825639953	0.807462212770725	0.641134427325467	1.0169399696292
9126_171_NT5DC3_NT5D3	Female	overall	9126_171	NT5D3	NT5DC3	1	Wald ratio	0.0872162485065711	0.0770609318996416	0.257725699371589	1.09113261000496	0.93817087409977	1.2690336115568
9126_171_NT5DC3_NT5D3	Sex-combined	distal	9126_171	NT5D3	NT5DC3	1	Wald ratio	-0.0185185185185185	0.0848267622461171	0.827187693222627	0.98165189568466	0.831288001039374	1.15921370583532
19129_15_MTHFSD_MTHFSD	Female	rectal	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.138853904282116	0.0673803526448363	0.0393271198405334	0.8703551743343	0.762677969229843	0.993234576128422
19129_15_MTHFSD_MTHFSD	Female	proximal	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0232997481108312	0.0604534005037783	0.699928736360529	0.976969595088588	0.867804853202123	1.09986661886673
19129_15_MTHFSD_MTHFSD	Male	overall	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.052896725440806	0.0393576826196474	0.178948386902886	0.948477961067747	0.878062254138102	1.02454061587499
19129_15_MTHFSD_MTHFSD	Female	colon	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0283375314861461	0.0481738035264484	0.556374370426907	0.972060210495348	0.884477515397416	1.0683155155207
19129_15_MTHFSD_MTHFSD	Sex-combined	early_onset	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0859571788413098	0.0636020151133501	0.176540074175137	0.917633524509625	0.810084165682715	1.03946147940603
19129_15_MTHFSD_MTHFSD	Female	distal	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0491183879093199	0.0654911838790932	0.453254704753736	0.952068409637744	0.837376818647636	1.08246877205657
19129_15_MTHFSD_MTHFSD	Male	proximal	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0368387909319899	0.0642317380352645	0.566286290659641	0.963831501203552	0.849818061688445	1.09314123174387
19129_15_MTHFSD_MTHFSD	Sex-combined	colon	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0472292191435768	0.0340050377833753	0.164866539747909	0.953868727556834	0.892365842459507	1.01961046256898
19129_15_MTHFSD_MTHFSD	Sex-combined	overall	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0544710327455919	0.0280226700251889	0.0519171339797587	0.946985940043166	0.896375861223562	1.00045350330532
19129_15_MTHFSD_MTHFSD	Sex-combined	rectal	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0752518891687658	0.044080604534005	0.0877955029902392	0.927509827222288	0.850739018203389	1.01120844487733
19129_15_MTHFSD_MTHFSD	Sex-combined	overall-HRC-EUR	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0547858942065491	0.0286523929471033	0.0558649190301665	0.946687817602675	0.89498834388625	1.0013737386855
19129_15_MTHFSD_MTHFSD	Male	colon	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0654911838790932	0.0484886649874055	0.176807784123209	0.936607303966464	0.851693152002407	1.029987431249
19129_15_MTHFSD_MTHFSD	Male	rectal	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0270780856423174	0.0582493702770781	0.642028232963204	0.973285238953979	0.868274950366663	1.0909956068244
19129_15_MTHFSD_MTHFSD	Sex-combined	proximal	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0314861460957179	0.044080604534005	0.475050524053953	0.969004380854691	0.88879903091909	1.05644747288328
19129_15_MTHFSD_MTHFSD	Male	distal	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.068639798488665	0.0620277078085642	0.26846734643931	0.933662926313501	0.826782096154922	1.0543605915348
19129_15_MTHFSD_MTHFSD	Female	overall	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0538413098236776	0.0406171284634761	0.184978392077357	0.947582466599852	0.875070449971839	1.02610313379495
19129_15_MTHFSD_MTHFSD	Sex-combined	distal	19129_15	MTHFSD	MTHFSD	1	Wald ratio	-0.0576196473551637	0.0447103274559194	0.197491136393681	0.944008935456799	0.864804430804095	1.03046751205204
3519_3_CCL17_TARC	Female	rectal	3519_3	TARC	CCL17	1	Wald ratio	-0.0647427854454203	0.0956085319949812	0.498301046888372	0.937308521768142	0.777139422203794	1.13048860973725
3519_3_CCL17_TARC	Female	proximal	3519_3	TARC	CCL17	1	Wald ratio	-0.0539523212045169	0.085069008782936	0.525938373445528	0.947477280000339	0.801967193013661	1.11938892754875
3519_3_CCL17_TARC	Male	overall	3519_3	TARC	CCL17	1	Wald ratio	0.0592220828105395	0.0562107904642409	0.292079175875861	1.06101084684804	0.950325172132081	1.1845882337343
3519_3_CCL17_TARC	Female	colon	3519_3	TARC	CCL17	1	Wald ratio	-0.0797992471769134	0.0680050188205772	0.24062271749073	0.923301683202032	0.808084146589089	1.05494706436457
3519_3_CCL17_TARC	Sex-combined	early_onset	3519_3	TARC	CCL17	1	Wald ratio	-0.0228356336260979	0.0885821831869511	0.796568698324752	0.977423126065819	0.821636896990904	1.16274715858927
3519_3_CCL17_TARC	Female	distal	3519_3	TARC	CCL17	1	Wald ratio	-0.113425345043915	0.0936010037641154	0.22559038543073	0.892770843691509	0.743130721427238	1.07254316954475
