sequence_id	direction_group	exposure	group
15619_49	positive	whradjbmi	Sex-combined
12475_48	positive	whradjbmi	Sex-combined
7249_307	positive	whradjbmi	Sex-combined
6570_1	positive	whradjbmi	Sex-combined
9212_22	positive	whradjbmi	Sex-combined
12675_14	positive	whradjbmi	Sex-combined
2778_10	positive	whradjbmi	Sex-combined
10702_1	negative	whradjbmi	Sex-combined
16320_139	positive	whradjbmi	Sex-combined
6975_52	positive	whradjbmi	Sex-combined
19295_32	positive	whradjbmi	Sex-combined
8269_327	positive	whradjbmi	Sex-combined
18338_26	positive	whradjbmi	Sex-combined
3378_49	positive	whradjbmi	Sex-combined
7202_107	positive	whradjbmi	Sex-combined
5063_12	positive	whradjbmi	Sex-combined
12754_14	positive	whradjbmi	Sex-combined
12490_92	positive	whradjbmi	Sex-combined
19612_3	positive	whradjbmi	Sex-combined
9037_1	positive	whradjbmi	Sex-combined
19121_3	positive	whradjbmi	Sex-combined
9929_16	positive	whradjbmi	Sex-combined
17462_19	positive	whradjbmi	Sex-combined
5481_16	positive	whradjbmi	Sex-combined
13083_18	positive	whradjbmi	Sex-combined
19229_92	positive	whradjbmi	Sex-combined
18417_3	positive	whradjbmi	Sex-combined
2774_10	negative	whradjbmi	Sex-combined
10722_13	positive	whradjbmi	Sex-combined
6612_90	positive	whradjbmi	Sex-combined
11401_181	positive	whradjbmi	Sex-combined
8273_84	positive	whradjbmi	Sex-combined
6911_103	positive	whradjbmi	Sex-combined
16594_44	negative	whradjbmi	Sex-combined
12431_13	positive	whradjbmi	Sex-combined
3187_52	positive	whradjbmi	Sex-combined
15637_38	positive	whradjbmi	Sex-combined
12835_101	positive	whradjbmi	Sex-combined
5727_35	positive	whradjbmi	Sex-combined
18389_11	positive	whradjbmi	Sex-combined
6510_56	positive	whradjbmi	Sex-combined
11130_158	positive	whradjbmi	Sex-combined
10638_1	positive	whradjbmi	Sex-combined
9841_197	positive	whradjbmi	Sex-combined
14150_7	positive	whradjbmi	Sex-combined
12593_33	positive	whradjbmi	Sex-combined
7851_30	positive	whradjbmi	Sex-combined
18218_48	positive	whradjbmi	Sex-combined
12488_9	positive	whradjbmi	Sex-combined
11280_6	positive	whradjbmi	Sex-combined
3202_28	positive	whradjbmi	Sex-combined
5749_53	positive	whradjbmi	Sex-combined
8305_18	positive	whradjbmi	Sex-combined
18215_5	positive	whradjbmi	Sex-combined
6468_37	positive	whradjbmi	Sex-combined
15612_5	positive	whradjbmi	Sex-combined
10390_21	positive	whradjbmi	Sex-combined
9264_11	positive	whradjbmi	Sex-combined
19265_9	positive	whradjbmi	Sex-combined
19614_8	positive	whradjbmi	Sex-combined
3397_7	positive	whradjbmi	Sex-combined
11562_9	positive	whradjbmi	Sex-combined
5012_67	positive	whradjbmi	Sex-combined
17827_53	positive	whradjbmi	Sex-combined
13093_6	positive	whradjbmi	Sex-combined
17835_28	positive	whradjbmi	Sex-combined
7011_8	positive	whradjbmi	Sex-combined
10754_113	positive	whradjbmi	Sex-combined
18285_6	positive	whradjbmi	Sex-combined
18329_4	positive	whradjbmi	Sex-combined
18907_97	positive	whradjbmi	Sex-combined
9335_28	positive	whradjbmi	Sex-combined
4460_8	positive	whradjbmi	Sex-combined
17781_191	negative	whradjbmi	Sex-combined
7962_11	positive	whradjbmi	Sex-combined
19504_22	positive	whradjbmi	Sex-combined
17362_5	positive	whradjbmi	Sex-combined
19212_4	positive	whradjbmi	Sex-combined
17704_74	positive	whradjbmi	Sex-combined
14670_1	positive	whradjbmi	Sex-combined
14115_34	positive	whradjbmi	Sex-combined
8589_13	positive	whradjbmi	Sex-combined
4961_17	positive	whradjbmi	Sex-combined
12682_5	negative	whradjbmi	Sex-combined
7628_40	positive	whradjbmi	Sex-combined
18162_167	positive	whradjbmi	Sex-combined
9730_22	positive	whradjbmi	Sex-combined
6597_24	positive	whradjbmi	Sex-combined
15322_35	positive	whradjbmi	Sex-combined
10550_37	positive	whradjbmi	Sex-combined
12774_12	positive	whradjbmi	Sex-combined
5736_1	negative	whradjbmi	Sex-combined
11243_90	positive	whradjbmi	Sex-combined
3174_2	positive	whradjbmi	Sex-combined
8061_102	positive	whradjbmi	Sex-combined
17819_30	positive	whradjbmi	Sex-combined
19317_114	positive	whradjbmi	Sex-combined
12686_15	positive	whradjbmi	Sex-combined
5383_14	positive	whradjbmi	Sex-combined
7786_83	positive	whradjbmi	Sex-combined
11669_39	positive	whradjbmi	Sex-combined
9926_4	positive	whradjbmi	Sex-combined
13939_14	positive	whradjbmi	Sex-combined
7892_132	positive	whradjbmi	Sex-combined
16845_15	positive	whradjbmi	Sex-combined
9518_95	positive	whradjbmi	Sex-combined
6927_7	positive	whradjbmi	Sex-combined
2839_2	positive	whradjbmi	Sex-combined
11690_47	positive	whradjbmi	Sex-combined
17814_8	positive	whradjbmi	Sex-combined
19639_53	positive	whradjbmi	Sex-combined
6462_12	negative	whradjbmi	Sex-combined
4393_3	positive	whradjbmi	Sex-combined
8038_41	positive	whradjbmi	Sex-combined
9927_96	positive	whradjbmi	Sex-combined
3587_53	positive	whradjbmi	Sex-combined
9783_75	positive	whradjbmi	Sex-combined
19242_21	positive	whradjbmi	Sex-combined
9963_19	positive	whradjbmi	Sex-combined
15403_53	positive	whradjbmi	Sex-combined
5484_63	positive	whradjbmi	Sex-combined
9947_22	positive	whradjbmi	Sex-combined
16304_6	positive	whradjbmi	Sex-combined
12356_65	positive	whradjbmi	Sex-combined
18242_8	negative	whradjbmi	Sex-combined
5748_20	positive	whradjbmi	Sex-combined
8690_25	positive	whradjbmi	Sex-combined
11179_7	positive	whradjbmi	Sex-combined
10816_150	positive	whradjbmi	Sex-combined
11425_31	positive	whradjbmi	Sex-combined
2505_49	positive	whradjbmi	Sex-combined
11324_3	positive	whradjbmi	Sex-combined
6586_19	positive	whradjbmi	Sex-combined
15688_30	positive	whradjbmi	Sex-combined
5688_65	positive	whradjbmi	Sex-combined
17398_55	negative	whradjbmi	Sex-combined
3868_8	positive	whradjbmi	Sex-combined
8660_5	positive	whradjbmi	Sex-combined
18225_13	positive	whradjbmi	Sex-combined
17829_2	positive	whradjbmi	Sex-combined
11187_11	positive	whradjbmi	Sex-combined
8356_88	positive	whradjbmi	Sex-combined
18177_49	positive	whradjbmi	Sex-combined
8975_26	positive	whradjbmi	Sex-combined
9095_5	positive	whradjbmi	Sex-combined
11565_58	positive	whradjbmi	Sex-combined
18373_13	positive	whradjbmi	Sex-combined
11368_32	positive	whradjbmi	Sex-combined
17738_7	negative	whradjbmi	Sex-combined
2846_24	positive	whradjbmi	Sex-combined
4551_72	positive	whradjbmi	Sex-combined
18315_38	positive	whradjbmi	Sex-combined
17797_1	positive	whradjbmi	Sex-combined
13561_5	positive	whradjbmi	Sex-combined
17755_5	positive	whradjbmi	Sex-combined
5202_4	positive	whradjbmi	Sex-combined
10562_42	positive	whradjbmi	Sex-combined
14135_3	positive	whradjbmi	Sex-combined
17722_5	positive	whradjbmi	Sex-combined
8485_7	positive	whradjbmi	Sex-combined
14076_74	positive	whradjbmi	Sex-combined
9800_20	positive	whradjbmi	Sex-combined
18237_29	positive	whradjbmi	Sex-combined
12923_51	positive	whradjbmi	Sex-combined
8780_2	positive	whradjbmi	Sex-combined
5082_51	positive	whradjbmi	Sex-combined
18235_16	positive	whradjbmi	Sex-combined
11428_31	positive	whradjbmi	Sex-combined
6587_6	positive	whradjbmi	Sex-combined
3449_58	positive	whradjbmi	Sex-combined
10933_107	positive	whradjbmi	Sex-combined
9016_12	positive	whradjbmi	Sex-combined
11254_13	positive	whradjbmi	Sex-combined
3836_51	positive	whradjbmi	Sex-combined
12761_12	positive	whradjbmi	Sex-combined
3404_51	positive	whradjbmi	Sex-combined
10455_196	positive	whradjbmi	Sex-combined
6580_29	negative	whradjbmi	Sex-combined
17850_42	positive	whradjbmi	Sex-combined
4771_10	positive	whradjbmi	Sex-combined
11510_31	positive	whradjbmi	Sex-combined
9762_14	positive	whradjbmi	Sex-combined
13529_39	positive	whradjbmi	Sex-combined
16755_195	positive	whradjbmi	Sex-combined
17450_51	positive	whradjbmi	Sex-combined
7879_12	positive	whradjbmi	Sex-combined
5915_58	positive	whradjbmi	Sex-combined
9057_19	positive	whradjbmi	Sex-combined
17509_6	positive	whradjbmi	Sex-combined
12784_10	positive	whradjbmi	Sex-combined
8699_43	positive	whradjbmi	Sex-combined
11683_19	positive	whradjbmi	Sex-combined
3009_3	negative	whradjbmi	Sex-combined
8786_6	positive	whradjbmi	Sex-combined
19115_13	positive	whradjbmi	Sex-combined
11493_169	positive	whradjbmi	Sex-combined
18284_77	positive	whradjbmi	Sex-combined
12370_30	negative	whradjbmi	Sex-combined
18267_74	positive	whradjbmi	Sex-combined
10078_5	positive	whradjbmi	Sex-combined
8894_80	positive	whradjbmi	Sex-combined
18878_15	positive	whradjbmi	Sex-combined
3892_21	positive	whradjbmi	Sex-combined
6986_17	positive	whradjbmi	Sex-combined
6315_58	positive	whradjbmi	Sex-combined
8635_283	positive	whradjbmi	Sex-combined
13726_4	positive	whradjbmi	Sex-combined
15323_112	positive	whradjbmi	Sex-combined
13228_75	positive	whradjbmi	Sex-combined
19116_1	positive	whradjbmi	Sex-combined
2997_8	positive	whradjbmi	Sex-combined
6899_37	positive	whradjbmi	Sex-combined
4467_49	negative	whradjbmi	Sex-combined
9715_15	positive	whradjbmi	Sex-combined
3060_43	negative	whradjbmi	Sex-combined
19206_20	positive	whradjbmi	Sex-combined
6409_57	positive	whradjbmi	Sex-combined
10362_35	positive	whradjbmi	Sex-combined
5463_22	negative	whradjbmi	Sex-combined
2977_7	positive	whradjbmi	Sex-combined
14615_46	positive	whradjbmi	Sex-combined
13745_10	positive	whradjbmi	Sex-combined
6382_17	positive	whradjbmi	Sex-combined
11667_29	positive	whradjbmi	Sex-combined
7856_51	positive	whradjbmi	Sex-combined
17786_5	positive	whradjbmi	Sex-combined
10531_18	positive	whradjbmi	Sex-combined
3469_74	positive	whradjbmi	Sex-combined
13479_8	positive	whradjbmi	Sex-combined
18299_13	positive	whradjbmi	Sex-combined
6471_53	negative	whradjbmi	Sex-combined
7736_28	positive	whradjbmi	Sex-combined
4886_3	positive	whradjbmi	Sex-combined
10772_21	positive	whradjbmi	Sex-combined
11371_1	positive	whradjbmi	Sex-combined
11315_148	positive	whradjbmi	Sex-combined
9893_27	positive	whradjbmi	Sex-combined
6609_22	positive	whradjbmi	Sex-combined
7927_16	positive	whradjbmi	Sex-combined
18274_2	positive	whradjbmi	Sex-combined
15487_164	positive	whradjbmi	Sex-combined
8659_68	positive	whradjbmi	Sex-combined
19154_41	positive	whradjbmi	Sex-combined
8245_27	negative	whradjbmi	Sex-combined
4435_66	positive	whradjbmi	Sex-combined
6284_7	positive	whradjbmi	Sex-combined
18877_15	positive	whradjbmi	Sex-combined
9723_105	positive	whradjbmi	Sex-combined
3285_23	positive	whradjbmi	Sex-combined
5106_52	positive	whradjbmi	Sex-combined
5002_76	positive	whradjbmi	Sex-combined
6385_63	positive	whradjbmi	Sex-combined
2677_1	positive	whradjbmi	Sex-combined
16599_38	positive	whradjbmi	Sex-combined
12338_27	positive	whradjbmi	Sex-combined
4978_54	positive	whradjbmi	Sex-combined
12033_3	positive	whradjbmi	Sex-combined
8353_15	positive	whradjbmi	Sex-combined
8378_3	positive	whradjbmi	Sex-combined
6383_90	positive	whradjbmi	Sex-combined
8983_7	positive	whradjbmi	Sex-combined
17342_13	positive	whradjbmi	Sex-combined
9388_18	positive	whradjbmi	Sex-combined
3629_60	positive	whradjbmi	Sex-combined
18340_2	positive	whradjbmi	Sex-combined
5005_4	positive	whradjbmi	Sex-combined
12463_7	positive	whradjbmi	Sex-combined
9365_91	positive	whradjbmi	Sex-combined
19332_1	positive	whradjbmi	Sex-combined
11430_49	positive	whradjbmi	Sex-combined
4479_14	negative	whradjbmi	Sex-combined
7038_45	positive	whradjbmi	Sex-combined
8076_4	positive	whradjbmi	Sex-combined
10001_7	positive	whradjbmi	Sex-combined
10833_64	positive	whradjbmi	Sex-combined
7950_142	positive	whradjbmi	Sex-combined
10623_19	positive	whradjbmi	Sex-combined
9579_59	positive	whradjbmi	Sex-combined
17772_7	positive	whradjbmi	Sex-combined
10015_119	positive	whradjbmi	Sex-combined
9901_28	positive	whradjbmi	Sex-combined
14204_55	positive	whradjbmi	Sex-combined
17176_13	positive	whradjbmi	Sex-combined
12689_56	positive	whradjbmi	Sex-combined
14070_56	positive	whradjbmi	Sex-combined
13573_5	positive	whradjbmi	Sex-combined
4989_7	negative	whradjbmi	Sex-combined
13961_18	positive	whradjbmi	Sex-combined
9278_9	negative	whradjbmi	Sex-combined
8853_2	positive	whradjbmi	Sex-combined
17748_21	positive	whradjbmi	Sex-combined
4913_78	positive	whradjbmi	Sex-combined
8760_10	positive	whradjbmi	Sex-combined
12391_27	positive	whradjbmi	Sex-combined
12693_2	positive	whradjbmi	Sex-combined
18222_34	positive	whradjbmi	Sex-combined
7740_33	positive	whradjbmi	Sex-combined
10534_40	positive	whradjbmi	Sex-combined
7732_45	positive	whradjbmi	Sex-combined
6453_70	positive	whradjbmi	Sex-combined
5852_6	positive	whradjbmi	Sex-combined
17411_55	positive	whradjbmi	Sex-combined
9765_4	positive	whradjbmi	Sex-combined
19139_3	positive	whradjbmi	Sex-combined
9287_6	positive	whradjbmi	Sex-combined
18270_10	negative	whradjbmi	Sex-combined
14178_18	negative	whradjbmi	Sex-combined
18917_53	positive	whradjbmi	Sex-combined
15580_2	positive	whradjbmi	Sex-combined
2642_4	positive	whradjbmi	Sex-combined
11607_15	positive	whradjbmi	Sex-combined
16296_43	positive	whradjbmi	Sex-combined
12562_1	positive	whradjbmi	Sex-combined
10663_42	positive	whradjbmi	Sex-combined
5646_20	negative	whradjbmi	Sex-combined
12433_8	positive	whradjbmi	Sex-combined
16043_30	positive	whradjbmi	Sex-combined
14009_65	positive	whradjbmi	Sex-combined
9378_6	positive	whradjbmi	Sex-combined
3083_71	positive	whradjbmi	Sex-combined
9459_7	positive	whradjbmi	Sex-combined
8403_18	positive	whradjbmi	Sex-combined
8249_124	positive	whradjbmi	Sex-combined
4267_81	positive	whradjbmi	Sex-combined
12445_50	positive	whradjbmi	Sex-combined
6525_17	positive	whradjbmi	Sex-combined
19287_59	positive	whradjbmi	Sex-combined
11196_31	negative	whradjbmi	Sex-combined
17691_1	positive	whradjbmi	Sex-combined
7624_19	positive	whradjbmi	Sex-combined
13076_4	positive	whradjbmi	Sex-combined
8000_17	positive	whradjbmi	Sex-combined
15319_226	positive	whradjbmi	Sex-combined
5096_51	positive	whradjbmi	Sex-combined
18405_117	positive	whradjbmi	Sex-combined
15368_3	positive	whradjbmi	Sex-combined
16769_20	positive	whradjbmi	Sex-combined
14153_8	positive	whradjbmi	Sex-combined
11300_32	positive	whradjbmi	Sex-combined
6895_1	positive	whradjbmi	Sex-combined
7910_41	positive	whradjbmi	Sex-combined
9026_40	positive	whradjbmi	Sex-combined
18830_1	negative	whradjbmi	Sex-combined
17451_13	positive	whradjbmi	Sex-combined
5722_78	positive	whradjbmi	Sex-combined
18259_15	positive	whradjbmi	Sex-combined
6526_77	positive	whradjbmi	Sex-combined
11333_82	positive	whradjbmi	Sex-combined
16858_384	negative	whradjbmi	Sex-combined
9249_17	positive	whradjbmi	Sex-combined
17195_43	positive	whradjbmi	Sex-combined
5613_75	positive	whradjbmi	Sex-combined
12662_82	positive	whradjbmi	Sex-combined
9178_30	positive	whradjbmi	Sex-combined
19124_9	positive	whradjbmi	Sex-combined
11163_7	positive	whradjbmi	Sex-combined
3323_37	positive	whradjbmi	Sex-combined
11699_16	positive	whradjbmi	Sex-combined
9453_12	positive	whradjbmi	Sex-combined
8897_3	positive	whradjbmi	Sex-combined
5004_69	positive	whradjbmi	Sex-combined
10876_300	positive	whradjbmi	Sex-combined
15635_4	positive	whradjbmi	Sex-combined
13680_3	positive	whradjbmi	Sex-combined
3055_54	positive	whradjbmi	Sex-combined
11313_100	positive	whradjbmi	Sex-combined
3438_10	negative	whradjbmi	Sex-combined
3040_59	positive	whradjbmi	Sex-combined
18395_5	positive	whradjbmi	Sex-combined
13733_5	positive	whradjbmi	Sex-combined
18881_7	positive	whradjbmi	Sex-combined
16618_7	positive	whradjbmi	Sex-combined
3412_7	positive	whradjbmi	Sex-combined
5623_11	positive	whradjbmi	Sex-combined
9513_9	positive	whradjbmi	Sex-combined
12450_42	positive	whradjbmi	Sex-combined
3461_58	positive	whradjbmi	Sex-combined
11587_5	positive	whradjbmi	Sex-combined
6553_68	positive	whradjbmi	Sex-combined
13088_397	positive	whradjbmi	Sex-combined
7784_1	positive	whradjbmi	Sex-combined
11969_5	positive	whradjbmi	Sex-combined
3352_80	negative	whradjbmi	Sex-combined
13473_55	positive	whradjbmi	Sex-combined
4152_58	positive	whradjbmi	Sex-combined
6530_63	positive	whradjbmi	Sex-combined
17320_19	positive	whradjbmi	Sex-combined
15381_45	negative	whradjbmi	Sex-combined
15634_139	positive	whradjbmi	Sex-combined
4693_72	positive	whradjbmi	Sex-combined
8306_54	positive	whradjbmi	Sex-combined
11129_66	positive	whradjbmi	Sex-combined
18297_8	positive	whradjbmi	Sex-combined
11192_168	negative	whradjbmi	Sex-combined
17818_22	positive	whradjbmi	Sex-combined
17350_13	positive	whradjbmi	Sex-combined
7183_102	positive	whradjbmi	Sex-combined
16918_198	positive	whradjbmi	Sex-combined
12936_38	positive	whradjbmi	Sex-combined
7192_37	positive	whradjbmi	Sex-combined
5584_21	positive	whradjbmi	Sex-combined
7224_11	positive	whradjbmi	Sex-combined
17449_23	positive	whradjbmi	Sex-combined
15567_2	positive	whradjbmi	Sex-combined
12494_99	positive	whradjbmi	Sex-combined
4880_21	positive	whradjbmi	Sex-combined
13022_20	positive	whradjbmi	Sex-combined
12543_76	positive	whradjbmi	Sex-combined
19335_2	positive	whradjbmi	Sex-combined
6531_29	positive	whradjbmi	Sex-combined
8007_19	negative	whradjbmi	Sex-combined
19145_4	positive	whradjbmi	Sex-combined
8231_122	negative	whradjbmi	Sex-combined
9123_18	positive	whradjbmi	Sex-combined
8250_2	positive	whradjbmi	Sex-combined
5854_60	positive	whradjbmi	Sex-combined
2278_61	negative	whradjbmi	Sex-combined
12698_72	positive	whradjbmi	Sex-combined
5626_20	positive	whradjbmi	Sex-combined
11534_6	positive	whradjbmi	Sex-combined
10616_67	positive	whradjbmi	Sex-combined
14192_31	positive	whradjbmi	Sex-combined
17826_341	positive	whradjbmi	Sex-combined
5094_62	positive	whradjbmi	Sex-combined
7770_25	positive	whradjbmi	Sex-combined
19250_50	positive	whradjbmi	Sex-combined
5604_30	positive	whradjbmi	Sex-combined
7975_97	positive	whradjbmi	Sex-combined
5090_49	positive	whradjbmi	Sex-combined
10552_88	positive	whradjbmi	Sex-combined
7952_2	positive	whradjbmi	Sex-combined
13510_7	positive	whradjbmi	Sex-combined
11657_86	positive	whradjbmi	Sex-combined
8248_222	negative	whradjbmi	Sex-combined
12578_13	positive	whradjbmi	Sex-combined
10835_25	positive	whradjbmi	Sex-combined
7218_87	negative	whradjbmi	Sex-combined
4126_22	positive	whradjbmi	Sex-combined
14645_253	positive	whradjbmi	Sex-combined
16882_27	positive	whradjbmi	Sex-combined
9187_2	positive	whradjbmi	Sex-combined
2878_66	positive	whradjbmi	Sex-combined
9118_7	positive	whradjbmi	Sex-combined
18408_26	negative	whradjbmi	Sex-combined
13422_66	positive	whradjbmi	Sex-combined
3316_58	positive	whradjbmi	Sex-combined
8631_13	positive	whradjbmi	Sex-combined
10627_87	positive	whradjbmi	Sex-combined
15544_25	negative	whradjbmi	Sex-combined
5897_58	positive	whradjbmi	Sex-combined
18901_26	positive	whradjbmi	Sex-combined
12730_3	positive	whradjbmi	Sex-combined
6368_9	positive	whradjbmi	Sex-combined
19108_50	positive	whradjbmi	Sex-combined
16809_1	positive	whradjbmi	Sex-combined
12452_32	positive	whradjbmi	Sex-combined
6407_63	positive	whradjbmi	Sex-combined
12843_6	positive	whradjbmi	Sex-combined
12692_56	positive	whradjbmi	Sex-combined
13628_58	positive	whradjbmi	Sex-combined
13502_2	positive	whradjbmi	Sex-combined
18882_7	negative	whradjbmi	Sex-combined
18817_50	positive	whradjbmi	Sex-combined
7925_18	positive	whradjbmi	Sex-combined
6917_49	positive	whradjbmi	Sex-combined
11217_16	positive	whradjbmi	Sex-combined
13463_1	negative	whradjbmi	Sex-combined
5703_26	negative	whradjbmi	Sex-combined
12014_19	positive	whradjbmi	Sex-combined
11910_27	positive	whradjbmi	Sex-combined
11431_235	positive	whradjbmi	Sex-combined
16902_17	positive	whradjbmi	Sex-combined
8263_64	positive	whradjbmi	Sex-combined
19360_22	positive	whradjbmi	Sex-combined
17326_44	positive	whradjbmi	Sex-combined
7765_15	positive	whradjbmi	Sex-combined
12378_71	positive	whradjbmi	Sex-combined
7886_26	positive	whradjbmi	Sex-combined
8833_20	positive	whradjbmi	Sex-combined
3535_84	positive	whradjbmi	Sex-combined
8298_8	positive	whradjbmi	Sex-combined
11592_1	positive	whradjbmi	Sex-combined
16837_20	positive	whradjbmi	Sex-combined
15374_15	positive	whradjbmi	Sex-combined
15347_12	negative	whradjbmi	Sex-combined
12001_7	negative	whradjbmi	Sex-combined
19161_1	positive	whradjbmi	Sex-combined
11358_15	positive	whradjbmi	Sex-combined
10521_10	negative	whradjbmi	Sex-combined
2794_60	positive	whradjbmi	Sex-combined
12794_6	positive	whradjbmi	Sex-combined
4396_54	positive	whradjbmi	Sex-combined
14054_17	negative	whradjbmi	Sex-combined
5753_21	positive	whradjbmi	Sex-combined
7827_20	positive	whradjbmi	Sex-combined
4992_49	positive	whradjbmi	Sex-combined
2835_1	positive	whradjbmi	Sex-combined
8450_36	positive	whradjbmi	Sex-combined
19438_68	positive	whradjbmi	Sex-combined
6390_18	positive	whradjbmi	Sex-combined
18268_5	positive	whradjbmi	Sex-combined
6257_56	positive	whradjbmi	Sex-combined
5345_51	positive	whradjbmi	Sex-combined
9607_39	positive	whradjbmi	Sex-combined
14025_18	positive	whradjbmi	Sex-combined
16763_11	positive	whradjbmi	Sex-combined
10584_7	positive	whradjbmi	Sex-combined
12437_18	positive	whradjbmi	Sex-combined
19223_6	positive	whradjbmi	Sex-combined
10620_21	positive	whradjbmi	Sex-combined
7898_29	positive	whradjbmi	Sex-combined
9541_15	positive	whradjbmi	Sex-combined
10630_5	positive	whradjbmi	Sex-combined
17356_34	positive	whradjbmi	Sex-combined
8932_1	positive	whradjbmi	Sex-combined
14748_31	positive	whradjbmi	Sex-combined
17771_35	positive	whradjbmi	Sex-combined
9808_41	positive	whradjbmi	Sex-combined
15556_49	positive	whradjbmi	Sex-combined
12516_13	positive	whradjbmi	Sex-combined
17364_8	positive	whradjbmi	Sex-combined
8957_72	positive	whradjbmi	Sex-combined
13457_33	positive	whradjbmi	Sex-combined
17752_24	positive	whradjbmi	Sex-combined
9484_75	negative	whradjbmi	Sex-combined
8337_65	positive	whradjbmi	Sex-combined
9735_44	positive	whradjbmi	Sex-combined
14663_44	positive	whradjbmi	Sex-combined
13993_20	positive	whradjbmi	Sex-combined
6584_1	positive	whradjbmi	Sex-combined
11382_5	positive	whradjbmi	Sex-combined
16875_13	positive	whradjbmi	Sex-combined
13632_10	positive	whradjbmi	Sex-combined
9886_28	positive	whradjbmi	Sex-combined
8962_48	positive	whradjbmi	Sex-combined
4157_2	positive	whradjbmi	Sex-combined
7991_54	positive	whradjbmi	Sex-combined
8815_1	positive	whradjbmi	Sex-combined
5763_67	positive	whradjbmi	Sex-combined
9995_6	positive	whradjbmi	Sex-combined
14034_22	positive	whradjbmi	Sex-combined
12851_5	positive	whradjbmi	Sex-combined
8006_12	negative	whradjbmi	Sex-combined
8825_4	positive	whradjbmi	Sex-combined
2828_82	positive	whradjbmi	Sex-combined
2855_49	positive	whradjbmi	Sex-combined
19278_19	positive	whradjbmi	Sex-combined
9265_10	positive	whradjbmi	Sex-combined
3844_2	positive	whradjbmi	Sex-combined
9758_17	positive	whradjbmi	Sex-combined
10041_3	positive	whradjbmi	Sex-combined
13713_164	positive	whradjbmi	Sex-combined
3179_51	positive	whradjbmi	Sex-combined
12508_9	positive	whradjbmi	Sex-combined
10818_36	positive	whradjbmi	Sex-combined
5657_28	negative	whradjbmi	Sex-combined
5614_44	positive	whradjbmi	Sex-combined
16805_5	positive	whradjbmi	Sex-combined
19190_4	positive	whradjbmi	Sex-combined
11138_16	positive	whradjbmi	Sex-combined
2960_66	positive	whradjbmi	Sex-combined
11557_3	positive	whradjbmi	Sex-combined
12815_9	positive	whradjbmi	Sex-combined
12659_13	positive	whradjbmi	Sex-combined
10704_91	positive	whradjbmi	Sex-combined
8971_9	positive	whradjbmi	Sex-combined
3859_50	positive	whradjbmi	Sex-combined
19272_9	positive	whradjbmi	Sex-combined
19238_12	positive	whradjbmi	Sex-combined
15503_20	positive	whradjbmi	Sex-combined
6518_85	positive	whradjbmi	Sex-combined
2700_56	positive	whradjbmi	Sex-combined
15297_3	positive	whradjbmi	Sex-combined
15300_66	positive	whradjbmi	Sex-combined
10070_22	positive	whradjbmi	Sex-combined
8357_43	positive	whradjbmi	Sex-combined
9486_13	positive	whradjbmi	Sex-combined
18435_40	positive	whradjbmi	Sex-combined
7795_14	positive	whradjbmi	Sex-combined
5032_64	positive	whradjbmi	Sex-combined
9263_57	positive	whradjbmi	Sex-combined
2985_35	negative	whradjbmi	Sex-combined
4249_64	positive	whradjbmi	Sex-combined
9221_6	positive	whradjbmi	Sex-combined
8864_59	positive	whradjbmi	Sex-combined
12583_77	positive	whradjbmi	Sex-combined
2571_12	negative	whradjbmi	Sex-combined
17756_69	positive	whradjbmi	Sex-combined
8036_75	positive	whradjbmi	Sex-combined
7785_1	positive	whradjbmi	Sex-combined
6406_3	positive	whradjbmi	Sex-combined
5440_26	positive	whradjbmi	Sex-combined
3299_29	positive	whradjbmi	Sex-combined
13066_42	positive	whradjbmi	Sex-combined
12731_12	positive	whradjbmi	Sex-combined
5307_12	positive	whradjbmi	Sex-combined
9369_174	positive	whradjbmi	Sex-combined
17766_5	positive	whradjbmi	Sex-combined
18382_109	positive	whradjbmi	Sex-combined
12960_9	positive	whradjbmi	Sex-combined
18950_13	positive	whradjbmi	Sex-combined
18271_43	positive	whradjbmi	Sex-combined
8838_10	positive	whradjbmi	Sex-combined
16847_39	positive	whradjbmi	Sex-combined
5593_11	positive	whradjbmi	Sex-combined
7106_37	positive	whradjbmi	Sex-combined
12678_66	positive	whradjbmi	Sex-combined
12389_4	positive	whradjbmi	Sex-combined
4132_27	positive	whradjbmi	Sex-combined
7842_52	positive	whradjbmi	Sex-combined
2813_11	positive	whradjbmi	Sex-combined
12632_14	positive	whradjbmi	Sex-combined
11546_7	positive	whradjbmi	Sex-combined
6909_40	positive	whradjbmi	Sex-combined
12449_16	positive	whradjbmi	Sex-combined
10917_40	positive	whradjbmi	Sex-combined
5346_24	positive	whradjbmi	Sex-combined
8388_24	positive	whradjbmi	Sex-combined
13991_47	positive	whradjbmi	Sex-combined
8899_75	positive	whradjbmi	Sex-combined
8104_21	positive	whradjbmi	Sex-combined
18193_165	positive	whradjbmi	Sex-combined
11601_26	positive	whradjbmi	Sex-combined
19129_15	positive	whradjbmi	Sex-combined
2998_53	positive	whradjbmi	Sex-combined
7857_22	negative	whradjbmi	Sex-combined
12357_41	positive	whradjbmi	Sex-combined
9370_69	positive	whradjbmi	Sex-combined
18380_78	negative	whradjbmi	Sex-combined
12368_18	positive	whradjbmi	Sex-combined
8237_56	positive	whradjbmi	Sex-combined
11481_25	positive	whradjbmi	Sex-combined
7839_99	positive	whradjbmi	Sex-combined
12524_18	positive	whradjbmi	Sex-combined
11618_83	positive	whradjbmi	Sex-combined
