sequence_id	protein	gene	adiposity	group
6966_144	STX1B	STX1B	BMI	Sex-combined
6969_14	WFDC5	WFDC5	BMI	Sex-combined
6974_6	HG2A	CD74	BMI	Sex-combined
6975_52	SNAPN	SNAPIN	BMI	Sex-combined
6986_17	HS3SB	HS3ST3B1	BMI	Sex-combined
6990_44	SDF2L	SDF2L1	BMI	Sex-combined
6991_24	FUT9	FUT9	BMI	Sex-combined
6992_67	HBD	HBD	BMI	Sex-combined
6994_19	CC018	C3orf18	BMI	Sex-combined
7006_4	COPA1	COL25A1	BMI	Sex-combined
7007_24	TRAPPC4	TRAPPC4	BMI	Sex-combined
7009_8	CD72	CD72	BMI	Sex-combined
7018_10	TSR3	TSR3	BMI	Sex-combined
7045_4	BNIP3	BNIP3	BMI	Sex-combined
7048_4	CEA19	CEACAM19	BMI	Sex-combined
7049_2	ADAM_23	ADAM23	BMI	Sex-combined
7054_87	CLC2D	CLEC2D	BMI	Sex-combined
7060_2	ERO1A	ERO1L	BMI	Sex-combined
7064_2	VAMP8	VAMP8	BMI	Sex-combined
7069_9	TSNA1	TSNARE1	BMI	Sex-combined
7070_25	KELL	KEL	BMI	Sex-combined
7071_23	MA1B1	MAN1B1	BMI	Sex-combined
7081_2	BT3A1	BTN3A1	BMI	Sex-combined
7082_2	B3GN6	B3GNT6	BMI	Sex-combined
7090_17	GALT1	GALNT1	BMI	Sex-combined
7108_7	CS077	SMIM24	BMI	Sex-combined
7116_31	OSCAR	OSCAR	BMI	Sex-combined
7117_21	SPI2	SERPINI2	BMI	Sex-combined
7121_2	SYT7	SYT7	BMI	Sex-combined
7123_25	RM52	MRPL52	BMI	Sex-combined
7124_18	IL_21	IL21	BMI	Sex-combined
7128_9	VWA2	VWA2	BMI	Sex-combined
7132_55	C1QL4	C1QL4	BMI	Sex-combined
7146_16	PDIA4	PDIA4	BMI	Sex-combined
7147_35	WFDC8	WFDC8	BMI	Sex-combined
7153_66	NGRN	NGRN	BMI	Sex-combined
7157_22	PCDA4	PCDHA4	BMI	Sex-combined
7173_141	T132C	TMEM132C	BMI	Sex-combined
7179_69	NFASC	NFASC	BMI	Sex-combined
7183_102	TD26	C19orf80	BMI	Sex-combined
7184_13	CEAM7	CEACAM7	BMI	Sex-combined
7186_111	STX3	STX3	BMI	Sex-combined
7189_55	CHST3	CHST3	BMI	Sex-combined
7192_37	CRF2_12	IFNLR1	BMI	Sex-combined
7194_36	NPTN	NPTN	BMI	Sex-combined
7197_2	DJC15	DNAJC15	BMI	Sex-combined
7199_3	SYN3	SYN3	BMI	Sex-combined
7206_20	F16P1	FBP1	BMI	Sex-combined
7207_4	RED	IK	BMI	Sex-combined
7210_25	Amyloid_like_protein_1	APLP1	BMI	Sex-combined
7211_2	RNase_1	RNASE1	BMI	Sex-combined
7215_18	NADH_cytochrome_b5_reductase	CYB5R3	BMI	Sex-combined
7218_87	AT1B2	ATP1B2	BMI	Sex-combined
7221_56	CKAP4	CKAP4	BMI	Sex-combined
7225_51	MMGT1	MMGT1	BMI	Sex-combined
7231_37	TM11A	TMPRSS11A	BMI	Sex-combined
7233_73	P2RX6	P2RX6	BMI	Sex-combined
7244_16	TM149	IGFLR1	BMI	Sex-combined
7245_2	CELF2	CELF2	BMI	Sex-combined
7246_4	FREM2	FREM2	BMI	Sex-combined
7247_1	GORAB	GORAB	BMI	Sex-combined
7249_307	B2L10	BCL2L10	BMI	Sex-combined
7253_6	QKI	QKI	BMI	Sex-combined
7257_18	TIP39	PTH2	BMI	Sex-combined
7262_191	CHSTE	CHST14	BMI	Sex-combined
7267_2	LCB2	SPTLC2	BMI	Sex-combined
7628_40	CREL1	CRELD1	BMI	Sex-combined
7638_30	Lectin__mannose_binding_2	LMAN2	BMI	Sex-combined
7648_9	MYPC1	MYBPC1	BMI	Sex-combined
7736_28	OPALI	OPALIN	BMI	Sex-combined
7737_76	ITB6	ITGB6	BMI	Sex-combined
7738_299	STX2	STX2	BMI	Sex-combined
7740_33	FATE1	FATE1	BMI	Sex-combined
7741_111	RTF1	RTF1	BMI	Sex-combined
7745_3	ZCD1	CISD1	BMI	Sex-combined
7747_47	NDUBB	NDUFB11	BMI	Sex-combined
7751_121	SARP_1	SFRP2	BMI	Sex-combined
7752_31	CLC4D	CLEC4D	BMI	Sex-combined
7755_37	ITB5	ITGB5	BMI	Sex-combined
7757_5	DQA2_DQA2	HLA	BMI	Sex-combined
7762_30	SNN	SNN	BMI	Sex-combined
7763_25	Cadherin_11	CDH11	BMI	Sex-combined
7765_15	ITM2A	ITM2A	BMI	Sex-combined
7766_25	ZP4	ZP4	BMI	Sex-combined
7767_1	CF126	CLPSL2	BMI	Sex-combined
7778_104	BINCA	C9orf89	BMI	Sex-combined
7784_1	Kininogen__HMW	KNG1	BMI	Sex-combined
7785_1	Ephrin_B3	EFNB3	BMI	Sex-combined
7786_83	CLC2B	CLEC2B	BMI	Sex-combined
7787_25	LIRA5	LILRA5	BMI	Sex-combined
7789_182	PRDX4	PRDX4	BMI	Sex-combined
7792_58	CC90B	CCDC90B	BMI	Sex-combined
7795_14	NKG2E	KLRC3	BMI	Sex-combined
7796_10	CD79A	CD79A	BMI	Sex-combined
7797_11	CC167	CCDC167	BMI	Sex-combined
7803_4	CHST1	CHST1	BMI	Sex-combined
7805_52	GOS_28	GOSR1	BMI	Sex-combined
7815_49	IBPL1	IGFBPL1	BMI	Sex-combined
7818_101	GBP6	GBP6	BMI	Sex-combined
7823_22	SIA7B	ST6GALNAC2	BMI	Sex-combined
7838_27	SMR3A	SMR3A	BMI	Sex-combined
7842_52	SERF1	SERF1A	BMI	Sex-combined
7850_1	COX42	COX4I2	BMI	Sex-combined
7851_30	ANR46	ANKRD46	BMI	Sex-combined
7854_38	NR3L1	NCR3LG1	BMI	Sex-combined
7859_21	PCDGK	PCDHGC3	BMI	Sex-combined
7860_9	HERC4	HERC4	BMI	Sex-combined
7864_3	SIGL8	SIGLEC8	BMI	Sex-combined
7865_126	HRSL3	PLA2G16	BMI	Sex-combined
7867_154	SIA7A	ST6GALNAC1	BMI	Sex-combined
7871_16	T132A	TMEM132A	BMI	Sex-combined
7878_2	SC61B	SEC61B	BMI	Sex-combined
7879_12	Cytochrome_P450_3A4	CYP3A4	BMI	Sex-combined
7880_9	PSA1	PSMA1	BMI	Sex-combined
7881_244	PAR16	PARP16	BMI	Sex-combined
7886_26	SPTC1	SPTLC1	BMI	Sex-combined
7888_58	CCD56	COA3	BMI	Sex-combined
7890_68	DPP10	DPP10	BMI	Sex-combined
7891_45	UGT_1A6	UGT1A6	BMI	Sex-combined
7894_155	FGF_3	FGF3	BMI	Sex-combined
7895_108	MRAP	MRAP	BMI	Sex-combined
7898_29	MDM1	MDM1	BMI	Sex-combined
7911_29	SCN4B	SCN4B	BMI	Sex-combined
7917_17	CBPD	CPD	BMI	Sex-combined
7918_114	Amylase__alpha_1A	AMY1A	BMI	Sex-combined
7922_5	Adrenomedullin	ADM	BMI	Sex-combined
7928_183	TPST1	TPST1	BMI	Sex-combined
7930_3	EXOS1	EXOSC1	BMI	Sex-combined
7932_23	SYT8	SYT8	BMI	Sex-combined
7933_75	ADA22	ADAM22	BMI	Sex-combined
7934_11	NDRG4	NDRG4	BMI	Sex-combined
7948_129	GLTD2	GLTPD2	BMI	Sex-combined
7953_20	SLAF1	SLAMF1	BMI	Sex-combined
7956_11	MOS1	MINOS1	BMI	Sex-combined
7957_2	SCG3	SCG3	BMI	Sex-combined
7960_53	POTEG	POTEG	BMI	Sex-combined
7970_315	NAR3	ART3	BMI	Sex-combined
7976_19	FRS1L	FRRS1L	BMI	Sex-combined
7982_10	RM32	MRPL32	BMI	Sex-combined
7983_1	PCDGM	PCDHGC5	BMI	Sex-combined
7989_5	CA226	C1orf226	BMI	Sex-combined
7991_54	IQCF1	IQCF1	BMI	Sex-combined
7993_23	ASTL	ASTL	BMI	Sex-combined
7994_41	ERO1B	ERO1LB	BMI	Sex-combined
7995_16	VWC2L	VWC2L	BMI	Sex-combined
7997_118	DOC2B	DOC2B	BMI	Sex-combined
8002_27	Spinesin	TMPRSS5	BMI	Sex-combined
8006_12	DJB12	DNAJB12	BMI	Sex-combined
8007_19	Cathepsin_B	CTSB	BMI	Sex-combined
8008_28	HRK	HRK	BMI	Sex-combined
8016_19	DNJC4	DNAJC4	BMI	Sex-combined
8017_23	FXRD1	FOXRED1	BMI	Sex-combined
8019_73	STMN3	STMN3	BMI	Sex-combined
8024_64	TPST2	TPST2	BMI	Sex-combined
8028_22	SPINK5	SPINK5	BMI	Sex-combined
8036_75	FSHB	FSHB	BMI	Sex-combined
8039_41	F177A	FAM177A1	BMI	Sex-combined
8048_9	FTMT	FTMT	BMI	Sex-combined
8055_33	IDD	DGCR2	BMI	Sex-combined
8060_7	NRG2	NRG2	BMI	Sex-combined
8061_102	F171B	FAM171B	BMI	Sex-combined
8066_38	SYT9	SYT9	BMI	Sex-combined
8068_43	K1161	KIAA1161	BMI	Sex-combined
8071_114	PCDB7	PCDHB7	BMI	Sex-combined
8080_24	PSMP	MSMP	BMI	Sex-combined
8088_56	CA210	C1orf210	BMI	Sex-combined
8094_20	CISD2	CISD2	BMI	Sex-combined
8098_37	THAS	TBXAS1	BMI	Sex-combined
8099_42	SPON2	SPON2	BMI	Sex-combined
8100_15	ADM2	ADM2	BMI	Sex-combined
8104_21	IL_10_Ra	IL10RA	BMI	Sex-combined
8106_15	SSRA	SSR1	BMI	Sex-combined
8107_12	TM234	TMEM234	BMI	Sex-combined
8235_48	SCG1	CHGB	BMI	Sex-combined
8236_8	CR032	C18orf32	BMI	Sex-combined
8242_9	CLC2L	CLEC2L	BMI	Sex-combined
8245_27	sICAM_5	ICAM5	BMI	Sex-combined
8263_64	CR056	TYMSOS	BMI	Sex-combined
8265_225	LAP2B	TMPO	BMI	Sex-combined
8273_84	IL31R	IL31RA	BMI	Sex-combined
8285_64	PACA	ADCYAP1	BMI	Sex-combined
8305_18	SULF2	SULF2	BMI	Sex-combined
8306_54	TMG1	PRRG1	BMI	Sex-combined
8325_37	ADH4	ADH4	BMI	Sex-combined
8326_63	SIGIRR	SIGIRR	BMI	Sex-combined
8328_9	EKI1	ETNK1	BMI	Sex-combined
8336_267	GRM1C	GRAMD1C	BMI	Sex-combined
8337_65	PTPRU	PTPRU	BMI	Sex-combined
8340_9	DB110	DEFB110	BMI	Sex-combined
8352_26	SIG12	SIGLEC12	BMI	Sex-combined
8356_88	NEU1	OXT	BMI	Sex-combined
8363_18	K132L	KIAA1324L	BMI	Sex-combined
8364_74	UST	UST	BMI	Sex-combined
8368_102	TNF_sR_II	TNFRSF1B	BMI	Sex-combined
8369_102	DAG1	DAG1	BMI	Sex-combined
8372_29	CDHR1	CDHR1	BMI	Sex-combined
8378_3	LDOC1	LDOC1	BMI	Sex-combined
8380_244	DLK1	DLK1	BMI	Sex-combined
8388_24	Spastin	SPAST	BMI	Sex-combined
8394_56	RNase_2	RNASE2	BMI	Sex-combined
8399_6	DRAK2	STK17B	BMI	Sex-combined
8400_74	Gastrin_releasing_peptide	GRP	BMI	Sex-combined
8402_22	CYTL1	CYTL1	BMI	Sex-combined
8404_102	BolA_like_protein_2	BOLA2	BMI	Sex-combined
8406_17	IGF_I	IGF1	BMI	Sex-combined
8409_3	RSPO2	RSPO2	BMI	Sex-combined
8429_16	AXIN2	AXIN2	BMI	Sex-combined
8469_41	IGFBP_2	IGFBP2	BMI	Sex-combined
8480_29	FBLN3	EFEMP1	BMI	Sex-combined
8484_24	Leptin	LEP	BMI	Sex-combined
8520_8	ADA30	ADAM30	BMI	Sex-combined
8587_21	ISK52	SPINK14	BMI	Sex-combined
8589_13	CDCP1	CDCP1	BMI	Sex-combined
8633_18	RN128	RNF128	BMI	Sex-combined
8635_283	ZPBP1	ZPBP	BMI	Sex-combined
8646_61	LRRT4	LRRTM4	BMI	Sex-combined
8653_132	DNJC4	DNAJC4	BMI	Sex-combined
8654_13	ADAM_10	ADAM10	BMI	Sex-combined
8659_68	G6B	G6B	BMI	Sex-combined
8660_5	OLFL3	OLFML3	BMI	Sex-combined
8664_36	PKDCC	PKDCC	BMI	Sex-combined
8671_378	TPPC5	TRAPPC5	BMI	Sex-combined
8681_93	PGRC2	PGRMC2	BMI	Sex-combined
8686_342	HIKES	C11orf73	BMI	Sex-combined
8699_43	CRIM1	CRIM1	BMI	Sex-combined
8700_325	GLT11	GALNT11	BMI	Sex-combined
8748_45	HG2A	CD74	BMI	Sex-combined
8754_5	NMU	NMU	BMI	Sex-combined
8758_2	PCDA7	PCDHA7	BMI	Sex-combined
8766_29	LIRA5	LILRA5	BMI	Sex-combined
8772_5	EFNB2	EFNB2	BMI	Sex-combined
8775_61	FA24B	FAM24B	BMI	Sex-combined
8776_10	ERLN1	ERLIN1	BMI	Sex-combined
8784_7	F175A	FAM175A	BMI	Sex-combined
8785_1	ARMC5	ARMC5	BMI	Sex-combined
8800_14	TTC17	TTC17	BMI	Sex-combined
8803_61	nectin_1_gamma	PVRL1	BMI	Sex-combined
8815_1	OLFL1	OLFML1	BMI	Sex-combined
8817_29	CENPV	CENPV	BMI	Sex-combined
8828_21	ESRP1	ESRP1	BMI	Sex-combined
8833_20	TRAIL	TNFSF10	BMI	Sex-combined
8834_58	Calnexin	CANX	BMI	Sex-combined
8838_10	CASC4	CASC4	BMI	Sex-combined
8839_4	Metaxin_2	MTX2	BMI	Sex-combined
8840_61	C1s	C1S	BMI	Sex-combined
8841_65	CILP2	CILP2	BMI	Sex-combined
8842_16	GRM1C	GRAMD1C	BMI	Sex-combined
8843_34	MRF	MYRF	BMI	Sex-combined
8850_5	PA2GC	PLA2G2C	BMI	Sex-combined
8853_2	CLC4A	CLEC4A	BMI	Sex-combined
8858_21	BATF3	BATF3	BMI	Sex-combined
8864_59	CENPW	CENPW	BMI	Sex-combined
8866_53	QPCTL	QPCTL	BMI	Sex-combined
8869_5	BT2A1	BTN2A1	BMI	Sex-combined
8870_38	NPM1	NPM1	BMI	Sex-combined
8872_1	SC61G	SEC61G	BMI	Sex-combined
8874_53	CLN5	CLN5	BMI	Sex-combined
8876_51	NRX2B	NRXN2	BMI	Sex-combined
8877_22	F176C	EVA1C	BMI	Sex-combined
8878_48	YTDC1	YTHDC1	BMI	Sex-combined
8885_6	CA2D3	CACNA2D3	BMI	Sex-combined
8888_33	CX068	SMIM9	BMI	Sex-combined
8889_5	CCPG1	CCPG1	BMI	Sex-combined
8890_9	T132B	TMEM132B	BMI	Sex-combined
8893_29	PARP	PARP1	BMI	Sex-combined
8897_3	L37A2	LRRC37A2	BMI	Sex-combined
8903_1	COX6C	COX6C	BMI	Sex-combined
8908_14	KCE1L	KCNE5	BMI	Sex-combined
8913_22	SIG11	SIGLEC11	BMI	Sex-combined
8929_7	BDP1	BDP1	BMI	Sex-combined
8932_1	ENTP6	ENTPD6	BMI	Sex-combined
8933_84	MEF2C	MEF2C	BMI	Sex-combined
8950_4	CLCA2	CLCA2	BMI	Sex-combined
8951_162	CSPG4	CSPG4	BMI	Sex-combined
8953_47	HDGF	HDGF	BMI	Sex-combined
8954_30	M4K1	MAP4K1	BMI	Sex-combined
8955_60	GL8D1	GLT8D1	BMI	Sex-combined
8957_72	XTP3B	ERLEC1	BMI	Sex-combined
8958_51	CHL1	CHL1	BMI	Sex-combined
8959_61	ADAM_17	ADAM17	BMI	Sex-combined
8974_172	COFA1	COL15A1	BMI	Sex-combined
8976_13	B4GN1	B4GALNT1	BMI	Sex-combined
8983_7	GOLM1	GOLM1	BMI	Sex-combined
8985_13	SRAC1	SERAC1	BMI	Sex-combined
8989_40	SCUB1	SCUBE1	BMI	Sex-combined
8990_42	AT1B3	ATP1B3	BMI	Sex-combined
8993_151	RIPK2	RIPK2	BMI	Sex-combined
8998_15	HS3S4	HS3ST4	BMI	Sex-combined
9004_24	CR001	LDLRAD4	BMI	Sex-combined
9012_1	PRP6	PRPF6	BMI	Sex-combined
9014_18	TMM25	TMEM25	BMI	Sex-combined
9016_12	NR1H2	NR1H2	BMI	Sex-combined
9018_38	PCD10	PCDH10	BMI	Sex-combined
9021_1	TIM_1	HAVCR1	BMI	Sex-combined
9022_49	DB132	DEFB132	BMI	Sex-combined
9027_10	NLGN2	NLGN2	BMI	Sex-combined
9032_30	ROS1	ROS1	BMI	Sex-combined
9044_1	CNTP5	CNTNAP5	BMI	Sex-combined
9045_3	S27A2	SLC27A2	BMI	Sex-combined
9049_2	MOT4	SLC16A3	BMI	Sex-combined
9053_16	CRIP2	CRIP2	BMI	Sex-combined
9059_14	RPGF5	RAPGEF5	BMI	Sex-combined
9060_27	TUTLB	IGSF9B	BMI	Sex-combined
9061_3	ARHGA	ARHGEF10	BMI	Sex-combined
9074_6	CE004	FAXDC2	BMI	Sex-combined
9075_121	K1024	KIAA1024	BMI	Sex-combined
9076_25	PENK	PENK	BMI	Sex-combined
9082_25	SE1L2	SEL1L2	BMI	Sex-combined
9089_77	JPH3	JPH3	BMI	Sex-combined
9097_5	K1324	KIAA1324	BMI	Sex-combined
9106_87	LYSM4	LYSMD4	BMI	Sex-combined
9107_59	ARM10	ARMC10	BMI	Sex-combined
9111_40	JPH4	JPH4	BMI	Sex-combined
9114_84	UROL1	UMODL1	BMI	Sex-combined
9115_78	ADEC1	ADAMDEC1	BMI	Sex-combined
9116_28	HECA2	HEPACAM2	BMI	Sex-combined
9125_23	MASP3	MASP1	BMI	Sex-combined
9127_4	S26A5	SLC26A5	BMI	Sex-combined
9168_31	Eotaxin_3	CCL26	BMI	Sex-combined
9173_21	PGM1	PGM1	BMI	Sex-combined
9176_3	MUC1	MUC1	BMI	Sex-combined
9178_30	NEUREGULIN_1	NRG1	BMI	Sex-combined
9187_2	HMGN1	HMGN1	BMI	Sex-combined
9190_7	CD63	CD63	BMI	Sex-combined
9197_4	LEG9	LGALS9	BMI	Sex-combined
9199_6	UB2G2	UBE2G2	BMI	Sex-combined
9211_19	PEDF	SERPINF1	BMI	Sex-combined
9213_24	FTCD	FTCD	BMI	Sex-combined
9215_117	UBP25	USP25	BMI	Sex-combined
9216_100	PLXB2	PLXNB2	BMI	Sex-combined
9221_6	IPIL1	ITPRIPL1	BMI	Sex-combined
9229_9	CTRL	CTRL	BMI	Sex-combined
9231_23	IMPA3	IMPAD1	BMI	Sex-combined
9235_3	PXDC1	PLXDC1	BMI	Sex-combined
9251_28	MA2B2	MAN2B2	BMI	Sex-combined
9255_5	IL_17C	IL17C	BMI	Sex-combined
9264_11	CATO	CTSO	BMI	Sex-combined
9266_1	sTREM_1	TREM1	BMI	Sex-combined
9276_7	CBPA2	CPA2	BMI	Sex-combined
9282_12	CRIS2	CRISP2	BMI	Sex-combined
9294_45	MFAP2	MFAP2	BMI	Sex-combined
9296_15	PTPRD	PTPRD	BMI	Sex-combined
9302_90	G45IP	GADD45GIP1	BMI	Sex-combined
9306_7	DB118	DEFB118	BMI	Sex-combined
9310_2	CD8B	CD8B	BMI	Sex-combined
9313_27	CBLN1	CBLN1	BMI	Sex-combined
9321_400	NMB	NMB	BMI	Sex-combined
9327_3	LYPD1	LYPD1	BMI	Sex-combined
9348_1	C1RL1	C1RL	BMI	Sex-combined
9357_4	CREG1	CREG1	BMI	Sex-combined
9359_9	EGFL9	DLK2	BMI	Sex-combined
9360_33	EDIL3	EDIL3	BMI	Sex-combined
9361_7	PCDC2	PCDHAC2	BMI	Sex-combined
9363_11	CX048	CT55	BMI	Sex-combined
9366_54	IL_21_sR	IL21R	BMI	Sex-combined
9370_69	GGH	GGH	BMI	Sex-combined
9374_24	NNAT	NNAT	BMI	Sex-combined
9378_6	FBCD1	FIBCD1	BMI	Sex-combined
9383_24	CH3L2	CHI3L2	BMI	Sex-combined
9392_43	MGT4A	MGAT4A	BMI	Sex-combined
9398_30	GALP	GALP	BMI	Sex-combined
9402_18	DCBD1	DCBLD1	BMI	Sex-combined
9409_11	TRYB1	TPSAB1	BMI	Sex-combined
9412_52	Activin_RIIB	ACVR2B	BMI	Sex-combined
9416_77	CBPM	CPM	BMI	Sex-combined
9449_150	C4b_binding_protein_alpha_chain	C4BPA	BMI	Sex-combined
9457_3	CAV2	CAV2	BMI	Sex-combined
9459_7	Fas__soluble	FAS	BMI	Sex-combined
9513_9	FGF22	FGF22	BMI	Sex-combined
9524_46	S31D4	SPATA31D4	BMI	Sex-combined
9526_3	COLL1	CLPSL1	BMI	Sex-combined
9543_131	COG8	COG8	BMI	Sex-combined
9544_24	CG069	C7orf69	BMI	Sex-combined
9547_29	EMID1	EMID1	BMI	Sex-combined
9561_21	CSPG2	VCAN	BMI	Sex-combined
9573_108	TXD11	TXNDC11	BMI	Sex-combined
9574_11	BIN1	BIN1	BMI	Sex-combined
9576_58	MNX1	MNX1	BMI	Sex-combined
9582_93	SUSD1	SUSD1	BMI	Sex-combined
9583_17	RNF24	RNF24	BMI	Sex-combined
9585_80	ACAM	CLMP	BMI	Sex-combined
9599_6	PIANP	PIANP	BMI	Sex-combined
9607_39	CD040	PRR27	BMI	Sex-combined
9609_25	ZN275	ZNF275	BMI	Sex-combined
9719_145	MMP_16	MMP16	BMI	Sex-combined
9730_22	GHDC	GHDC	BMI	Sex-combined
9735_44	TACT	CD96	BMI	Sex-combined
9742_59	BAT1	DDX39B	BMI	Sex-combined
9747_48	MARK3	MARK3	BMI	Sex-combined
9751_72	NSEP1	YBX1	BMI	Sex-combined
9758_17	RS4X	RPS4X	BMI	Sex-combined
9767_22	RIPP1	RIPPLY1	BMI	Sex-combined
9769_48	DNER	DNER	BMI	Sex-combined
9778_45	TM52B	TMEM52B	BMI	Sex-combined
9783_75	DJC11	DNAJC11	BMI	Sex-combined
9786_310	IEX1	IER3	BMI	Sex-combined
9793_145	IGDC4	IGDCC4	BMI	Sex-combined
9800_20	NDUB8	NDUFB8	BMI	Sex-combined
9819_110	PO210	NUP210	BMI	Sex-combined
9823_2	DYR	DHFR	BMI	Sex-combined
9829_91	SULT_2A1	SULT2A1	BMI	Sex-combined
9834_62	ADH1B	ADH1B	BMI	Sex-combined
9836_20	DCK	DCK	BMI	Sex-combined
9844_138	ACTN2	ACTN2	BMI	Sex-combined
9848_22	Cyclin_H	CCNH	BMI	Sex-combined
9849_13	APEX1	APEX1	BMI	Sex-combined
9867_23	F16P2	FBP2	BMI	Sex-combined
9872_23	CTNA2	CTNNA2	BMI	Sex-combined
9875_107	THOC1	THOC1	BMI	Sex-combined
9880_33	T23O	TDO2	BMI	Sex-combined
9897_9	MCM6	MCM6	BMI	Sex-combined
9898_161	ARI1A	ARID1A	BMI	Sex-combined
9899_28	KIF1C	KIF1C	BMI	Sex-combined
9901_28	EGLN1	EGLN1	BMI	Sex-combined
9907_216	Tankyrase_1	TNKS	BMI	Sex-combined
9910_9	MTAP	MTAP	BMI	Sex-combined
9925_56	SREC_II	SCARF2	BMI	Sex-combined
9931_20	Keratin_1	KRT1	BMI	Sex-combined
9932_49	SEM4F	SEMA4F	BMI	Sex-combined
9936_27	LNX1	LNX1	BMI	Sex-combined
9937_7	CXA1	GJA1	BMI	Sex-combined
9941_70	PCDB1	PCDHB1	BMI	Sex-combined
9942_2	NXT1	NXT1	BMI	Sex-combined
9950_229	LAG_3	LAG3	BMI	Sex-combined
9954_2	NPPL3	NPIPB3	BMI	Sex-combined
9959_60	TM59L	TMEM59L	BMI	Sex-combined
9962_1	MUCDL	CDHR5	BMI	Sex-combined
9970_7	UBXN4	UBXN4	BMI	Sex-combined
9983_97	PRS35	PRSS35	BMI	Sex-combined
9984_12	YIPF6	YIPF6	BMI	Sex-combined
9993_11	ZN264	ZNF264	BMI	Sex-combined
9994_217	ATP4B	ATP4B	BMI	Sex-combined
