sequence_id	protein	gene	adiposity	group
6402_8	PILRA_isoform_FDF03_deltaTM	PILRA	BMI	Female
6407_63	LAD1	LAD1	BMI	Female
6408_2	INHBC	INHBC	BMI	Female
6410_26	INSL4	INSL4	BMI	Female
6411_58	DB135	DEFB135	BMI	Female
6413_79	LIPK	LIPK	BMI	Female
6414_8	OAF	OAF	BMI	Female
6420_4	SDHF2	SDHAF2	BMI	Female
6421_52	IFN16	IFNA16	BMI	Female
6425_87	MMP19	MMP19	BMI	Female
6430_36	F19A2	FAM19A2	BMI	Female
6433_57	FA20A	FAM20A	BMI	Female
6439_59	CN093	C14orf93	BMI	Female
6441_62	ATS6	ADAMTS6	BMI	Female
6447_73	PTX3	PTX3	BMI	Female
6448_36	Sema_E	SEMA3C	BMI	Female
6454_38	Rho_GDIa	ARHGDIA	BMI	Female
6456_17	PSG6	PSG6	BMI	Female
6464_40	PVRIG	PVRIG	BMI	Female
6468_37	TKN4	TAC4	BMI	Female
6469_62	LY66D	LY6G6D	BMI	Female
6473_55	PLUNC	BPIFA1	BMI	Female
6478_2	IGLO5	IGLON5	BMI	Female
6480_1	CANT1	CANT1	BMI	Female
6493_9	CBPZ	CPZ	BMI	Female
6494_60	sperm_acrosome_associated_5	SPACA5	BMI	Female
6495_14	Endothelin_1	EDN1	BMI	Female
6497_10	XLRS1	RS1	BMI	Female
6504_65	Lysyl_oxidase_like_protein_2	LOXL2	BMI	Female
6507_16	NCAM2	NCAM2	BMI	Female
6508_68	SG1D2	SCGB1D2	BMI	Female
6510_56	RN128	RNF128	BMI	Female
6511_17	F19A4	FAM19A4	BMI	Female
6517_14	BMP_3b	GDF10	BMI	Female
6520_87	MGP	MGP	BMI	Female
6526_77	OBP2A	OBP2A	BMI	Female
6527_1	TRIL	TRIL	BMI	Female
6528_95	EXTL2	EXTL2	BMI	Female
6530_63	PROL1	PROL1	BMI	Female
6536_54	LAML2	PLBD2	BMI	Female
6538_90	K2013	KIAA2013	BMI	Female
6543_182	PRRP	PRLH	BMI	Female
6545_58	PRIO	PRNP	BMI	Female
6547_83	TM11D	TMPRSS11D	BMI	Female
6549_60	VTM2L	VSTM2L	BMI	Female
6553_68	CCD19	CFAP45	BMI	Female
6555_58	Stomatin_like_protein_2	STOML2	BMI	Female
6556_5	ENPP5	ENPP5	BMI	Female
6571_75	CQ078	C17orf78	BMI	Female
6572_10	LRRT4	LRRTM4	BMI	Female
6576_1	ART4	ART4	BMI	Female
6577_64	LAMA4	LAMA4	BMI	Female
6578_29	TNMD	TNMD	BMI	Female
6580_29	Pregnancy_zone_protein	PZP	BMI	Female
6587_6	LRFN5	LRFN5	BMI	Female
6593_5	GALT3	GALNT3	BMI	Female
6594_64	SMDC1	SAYSD1	BMI	Female
6599_5	APCD1	APCDD1	BMI	Female
6600_70	RELL2	RELL2	BMI	Female
6604_59	CD031	NDNF	BMI	Female
6611_8	KDEL1	KDELC1	BMI	Female
6612_90	CP079	BRICD5	BMI	Female
6617_12	FCRL6	FCRL6	BMI	Female
6620_82	LIGO1	LINGO1	BMI	Female
6621_10	REL2	RLN2	BMI	Female
6622_90	APEL	APLN	BMI	Female
6624_94	WNT11	WNT11	BMI	Female
6626_81	CHSTC	CHST12	BMI	Female
6631_17	CO9A1	COL9A1	BMI	Female
6641_60	PolyUbiquitin_K48	UBB	BMI	Female
6647_55	PolyUbiquitin_K63	UBC	BMI	Female
6649_51	NET1	NTN1	BMI	Female
6713_4	LRP11	LRP11	BMI	Female
6895_1	TR	TFRC	BMI	Female
6896_3	CA162	C1orf162	BMI	Female
6897_38	B3GA3	B3GAT3	BMI	Female
6904_14	LRRT2	LRRTM2	BMI	Female
6911_103	CLC6A	CLEC6A	BMI	Female
6912_6	EFHA2	EFHA2	BMI	Female
6913_189	HMG_2	HMGB2	BMI	Female
6919_3	HBAZ	HBZ	BMI	Female
6921_24	B4GT3	B4GALT3	BMI	Female
6923_1	PLOD2	PLOD2	BMI	Female
6930_95	SIA8F	ST8SIA6	BMI	Female
6932_42	ITA5	ITGA5	BMI	Female
6933_20	RM34	MRPL34	BMI	Female
6938_21	PCDGC	PCDHGA12	BMI	Female
6941_11	SUMF1	SUMF1	BMI	Female
6951_26	ASIC4	ASIC4	BMI	Female
6955_68	SNX1	SNX1	BMI	Female
6962_5	DRB3_DRB3	HLA	BMI	Female
6966_144	STX1B	STX1B	BMI	Female
6969_14	WFDC5	WFDC5	BMI	Female
6974_6	HG2A	CD74	BMI	Female
6975_52	SNAPN	SNAPIN	BMI	Female
6986_17	HS3SB	HS3ST3B1	BMI	Female
6990_44	SDF2L	SDF2L1	BMI	Female
6991_24	FUT9	FUT9	BMI	Female
6992_67	HBD	HBD	BMI	Female
6994_19	CC018	C3orf18	BMI	Female
6998_106	HAAH	ASPH	BMI	Female
7003_4	GLT10	GALNT10	BMI	Female
7006_4	COPA1	COL25A1	BMI	Female
7007_24	TRAPPC4	TRAPPC4	BMI	Female
7009_8	CD72	CD72	BMI	Female
7018_10	TSR3	TSR3	BMI	Female
7019_13	Semaphorin_7A	SEMA7A	BMI	Female
7045_4	BNIP3	BNIP3	BMI	Female
7048_4	CEA19	CEACAM19	BMI	Female
7049_2	ADAM_23	ADAM23	BMI	Female
7054_87	CLC2D	CLEC2D	BMI	Female
7060_2	ERO1A	ERO1L	BMI	Female
7064_2	VAMP8	VAMP8	BMI	Female
7069_9	TSNA1	TSNARE1	BMI	Female
7070_25	KELL	KEL	BMI	Female
7071_23	MA1B1	MAN1B1	BMI	Female
7073_69	CV015	C22orf15	BMI	Female
7076_17	ECEL1	ECEL1	BMI	Female
7081_2	BT3A1	BTN3A1	BMI	Female
7082_2	B3GN6	B3GNT6	BMI	Female
7084_1	DRAXI	DRAXIN	BMI	Female
7090_17	GALT1	GALNT1	BMI	Female
7099_33	FSTL5	FSTL5	BMI	Female
7108_7	CS077	SMIM24	BMI	Female
7116_31	OSCAR	OSCAR	BMI	Female
7117_21	SPI2	SERPINI2	BMI	Female
7118_24	IGDC3	IGDCC3	BMI	Female
7121_2	SYT7	SYT7	BMI	Female
7123_25	RM52	MRPL52	BMI	Female
7124_18	IL_21	IL21	BMI	Female
7127_3	Apo_A_II	APOA2	BMI	Female
7132_55	C1QL4	C1QL4	BMI	Female
7142_5	CBPN	CPN1	BMI	Female
7144_234	KAZD1	KAZALD1	BMI	Female
7146_16	PDIA4	PDIA4	BMI	Female
7147_35	WFDC8	WFDC8	BMI	Female
7157_22	PCDA4	PCDHA4	BMI	Female
7173_141	T132C	TMEM132C	BMI	Female
7179_69	NFASC	NFASC	BMI	Female
7180_114	IFN14	IFNA14	BMI	Female
7183_102	TD26	C19orf80	BMI	Female
7184_13	CEAM7	CEACAM7	BMI	Female
7186_111	STX3	STX3	BMI	Female
7189_55	CHST3	CHST3	BMI	Female
7192_37	CRF2_12	IFNLR1	BMI	Female
7194_36	NPTN	NPTN	BMI	Female
7196_21	IFN_w	IFNW1	BMI	Female
7197_2	DJC15	DNAJC15	BMI	Female
7199_3	SYN3	SYN3	BMI	Female
7201_5	ISCU	ISCU	BMI	Female
7202_107	SEMA6C	SEMA6C	BMI	Female
7206_20	F16P1	FBP1	BMI	Female
7207_4	RED	IK	BMI	Female
7208_60	MGT4C	MGAT4C	BMI	Female
7210_25	Amyloid_like_protein_1	APLP1	BMI	Female
7211_2	RNase_1	RNASE1	BMI	Female
7218_87	AT1B2	ATP1B2	BMI	Female
7221_56	CKAP4	CKAP4	BMI	Female
7225_51	MMGT1	MMGT1	BMI	Female
7231_37	TM11A	TMPRSS11A	BMI	Female
7233_73	P2RX6	P2RX6	BMI	Female
7234_12	GT252	COLGALT2	BMI	Female
7244_16	TM149	IGFLR1	BMI	Female
7246_4	FREM2	FREM2	BMI	Female
7247_1	GORAB	GORAB	BMI	Female
7249_307	B2L10	BCL2L10	BMI	Female
7253_6	QKI	QKI	BMI	Female
7257_18	TIP39	PTH2	BMI	Female
7262_191	CHSTE	CHST14	BMI	Female
7267_2	LCB2	SPTLC2	BMI	Female
7624_19	ANK2	ANK2	BMI	Female
7628_40	CREL1	CRELD1	BMI	Female
7638_30	Lectin__mannose_binding_2	LMAN2	BMI	Female
7648_9	MYPC1	MYBPC1	BMI	Female
7732_45	VAMP4	VAMP4	BMI	Female
7736_28	OPALI	OPALIN	BMI	Female
7737_76	ITB6	ITGB6	BMI	Female
7738_299	STX2	STX2	BMI	Female
7740_33	FATE1	FATE1	BMI	Female
7741_111	RTF1	RTF1	BMI	Female
7742_11	RN148	RNF148	BMI	Female
7745_3	ZCD1	CISD1	BMI	Female
7747_47	NDUBB	NDUFB11	BMI	Female
7748_11	NDUV2	NDUFV2	BMI	Female
7751_121	SARP_1	SFRP2	BMI	Female
7752_31	CLC4D	CLEC4D	BMI	Female
7753_21	HTAI2	HTATIP2	BMI	Female
7755_37	ITB5	ITGB5	BMI	Female
7757_5	DQA2_DQA2	HLA	BMI	Female
7763_25	Cadherin_11	CDH11	BMI	Female
7765_15	ITM2A	ITM2A	BMI	Female
7766_25	ZP4	ZP4	BMI	Female
7767_1	CF126	CLPSL2	BMI	Female
7778_104	BINCA	C9orf89	BMI	Female
7779_86	CHSTB	CHST11	BMI	Female
7782_34	EP3B	EDDM3B	BMI	Female
7784_1	Kininogen__HMW	KNG1	BMI	Female
7785_1	Ephrin_B3	EFNB3	BMI	Female
7786_83	CLC2B	CLEC2B	BMI	Female
7787_25	LIRA5	LILRA5	BMI	Female
7789_182	PRDX4	PRDX4	BMI	Female
7790_21	LIF	LIF	BMI	Female
7792_58	CC90B	CCDC90B	BMI	Female
7795_14	NKG2E	KLRC3	BMI	Female
7796_10	CD79A	CD79A	BMI	Female
7797_11	CC167	CCDC167	BMI	Female
7803_4	CHST1	CHST1	BMI	Female
7805_52	GOS_28	GOSR1	BMI	Female
7815_49	IBPL1	IGFBPL1	BMI	Female
7818_101	GBP6	GBP6	BMI	Female
7821_6	C1D	C1D	BMI	Female
7825_7	ABD12	ABHD12	BMI	Female
7838_27	SMR3A	SMR3A	BMI	Female
7842_52	SERF1	SERF1A	BMI	Female
7846_44	PSG11	PSG11	BMI	Female
7851_30	ANR46	ANKRD46	BMI	Female
7854_38	NR3L1	NCR3LG1	BMI	Female
7859_21	PCDGK	PCDHGC3	BMI	Female
7860_9	HERC4	HERC4	BMI	Female
7864_3	SIGL8	SIGLEC8	BMI	Female
7865_126	HRSL3	PLA2G16	BMI	Female
7867_154	SIA7A	ST6GALNAC1	BMI	Female
7871_16	T132A	TMEM132A	BMI	Female
7873_32	TSSK2	TSSK2	BMI	Female
7878_2	SC61B	SEC61B	BMI	Female
7880_9	PSA1	PSMA1	BMI	Female
7881_244	PAR16	PARP16	BMI	Female
7886_26	SPTC1	SPTLC1	BMI	Female
7888_58	CCD56	COA3	BMI	Female
7890_68	DPP10	DPP10	BMI	Female
7891_45	UGT_1A6	UGT1A6	BMI	Female
7894_155	FGF_3	FGF3	BMI	Female
7895_108	MRAP	MRAP	BMI	Female
7898_29	MDM1	MDM1	BMI	Female
7905_30	HPT	HP	BMI	Female
7911_29	SCN4B	SCN4B	BMI	Female
7917_17	CBPD	CPD	BMI	Female
7918_114	Amylase__alpha_1A	AMY1A	BMI	Female
7922_5	Adrenomedullin	ADM	BMI	Female
7924_7	CD3G	CD3G	BMI	Female
7928_183	TPST1	TPST1	BMI	Female
7930_3	EXOS1	EXOSC1	BMI	Female
7932_23	SYT8	SYT8	BMI	Female
7934_11	NDRG4	NDRG4	BMI	Female
7945_10	Semaphorin_6A	SEMA6A	BMI	Female
7947_19	AP4AT	ENTHD2	BMI	Female
7948_129	GLTD2	GLTPD2	BMI	Female
7950_142	BTNL9	BTNL9	BMI	Female
7953_20	SLAF1	SLAMF1	BMI	Female
7956_11	MOS1	MINOS1	BMI	Female
7957_2	SCG3	SCG3	BMI	Female
7960_53	POTEG	POTEG	BMI	Female
7970_315	NAR3	ART3	BMI	Female
7976_19	FRS1L	FRRS1L	BMI	Female
7982_10	RM32	MRPL32	BMI	Female
7983_1	PCDGM	PCDHGC5	BMI	Female
7991_54	IQCF1	IQCF1	BMI	Female
7993_23	ASTL	ASTL	BMI	Female
7994_41	ERO1B	ERO1LB	BMI	Female
7995_16	VWC2L	VWC2L	BMI	Female
7997_118	DOC2B	DOC2B	BMI	Female
8002_27	Spinesin	TMPRSS5	BMI	Female
8003_57	LGI3	LGI3	BMI	Female
8006_12	DJB12	DNAJB12	BMI	Female
8008_28	HRK	HRK	BMI	Female
8016_19	DNJC4	DNAJC4	BMI	Female
8017_23	FXRD1	FOXRED1	BMI	Female
8019_73	STMN3	STMN3	BMI	Female
8024_64	TPST2	TPST2	BMI	Female
8032_23	MCCD1	MCCD1	BMI	Female
8036_75	FSHB	FSHB	BMI	Female
8040_9	LEMD1	LEMD1	BMI	Female
8048_9	FTMT	FTMT	BMI	Female
8055_33	IDD	DGCR2	BMI	Female
8060_7	NRG2	NRG2	BMI	Female
8061_102	F171B	FAM171B	BMI	Female
8062_15	F176B	EVA1B	BMI	Female
8066_38	SYT9	SYT9	BMI	Female
8068_43	K1161	KIAA1161	BMI	Female
8071_114	PCDB7	PCDHB7	BMI	Female
8081_55	PLD5	PLD5	BMI	Female
8087_250	RNF13	RNF13	BMI	Female
8088_56	CA210	C1orf210	BMI	Female
8089_173	NR4A1	NR4A1	BMI	Female
8094_20	CISD2	CISD2	BMI	Female
8098_37	THAS	TBXAS1	BMI	Female
8099_42	SPON2	SPON2	BMI	Female
8102_239	CA186	C1orf186	BMI	Female
8104_21	IL_10_Ra	IL10RA	BMI	Female
8106_15	SSRA	SSR1	BMI	Female
8107_12	TM234	TMEM234	BMI	Female
8221_19	MIF	MIF	BMI	Female
8235_48	SCG1	CHGB	BMI	Female
8237_56	SOSD1	SOSTDC1	BMI	Female
8242_9	CLC2L	CLEC2L	BMI	Female
8243_55	TATI	SPINK1	BMI	Female
8261_51	STOM	STOM	BMI	Female
8263_64	CR056	TYMSOS	BMI	Female
8265_225	LAP2B	TMPO	BMI	Female
8273_84	IL31R	IL31RA	BMI	Female
8285_64	PACA	ADCYAP1	BMI	Female
8288_27	b2_Glycoprotein_I	APOH	BMI	Female
8305_18	SULF2	SULF2	BMI	Female
8306_54	TMG1	PRRG1	BMI	Female
8318_13	SPRE1	SPRED1	BMI	Female
8321_27	ZN843	ZNF843	BMI	Female
8325_37	ADH4	ADH4	BMI	Female
8326_63	SIGIRR	SIGIRR	BMI	Female
8328_9	EKI1	ETNK1	BMI	Female
8336_267	GRM1C	GRAMD1C	BMI	Female
8337_65	PTPRU	PTPRU	BMI	Female
8340_9	DB110	DEFB110	BMI	Female
8347_222	DB129	DEFB129	BMI	Female
8351_17	PRS57	PRSS57	BMI	Female
8352_26	SIG12	SIGLEC12	BMI	Female
8355_80	ISM1	ISM1	BMI	Female
8356_88	NEU1	OXT	BMI	Female
8357_43	ST4A1	SULT4A1	BMI	Female
8363_18	K132L	KIAA1324L	BMI	Female
8364_74	UST	UST	BMI	Female
8367_142	VSIG1	VSIG1	BMI	Female
8368_102	TNF_sR_II	TNFRSF1B	BMI	Female
8369_102	DAG1	DAG1	BMI	Female
8372_29	CDHR1	CDHR1	BMI	Female
8378_3	LDOC1	LDOC1	BMI	Female
8380_244	DLK1	DLK1	BMI	Female
8388_24	Spastin	SPAST	BMI	Female
8389_8	CN16B	LRRC74A	BMI	Female
8394_56	RNase_2	RNASE2	BMI	Female
8399_6	DRAK2	STK17B	BMI	Female
8400_74	Gastrin_releasing_peptide	GRP	BMI	Female
8404_102	BolA_like_protein_2	BOLA2	BMI	Female
8405_108	ADAM_10	ADAM10	BMI	Female
8406_17	IGF_I	IGF1	BMI	Female
8409_3	RSPO2	RSPO2	BMI	Female
8429_16	AXIN2	AXIN2	BMI	Female
8469_41	IGFBP_2	IGFBP2	BMI	Female
8470_213	RNase_H1	RNASEH1	BMI	Female
8480_29	FBLN3	EFEMP1	BMI	Female
8484_24	Leptin	LEP	BMI	Female
8520_8	ADA30	ADAM30	BMI	Female
8535_102	Dermokine	DMKN	BMI	Female
8556_5	F134B	FAM134B	BMI	Female
8587_21	ISK52	SPINK14	BMI	Female
8589_13	CDCP1	CDCP1	BMI	Female
8633_18	RN128	RNF128	BMI	Female
8635_283	ZPBP1	ZPBP	BMI	Female
8646_61	LRRT4	LRRTM4	BMI	Female
8653_132	DNJC4	DNAJC4	BMI	Female
8654_13	ADAM_10	ADAM10	BMI	Female
8659_68	G6B	G6B	BMI	Female
8660_5	OLFL3	OLFML3	BMI	Female
8664_36	PKDCC	PKDCC	BMI	Female
8671_378	TPPC5	TRAPPC5	BMI	Female
8681_93	PGRC2	PGRMC2	BMI	Female
8686_342	HIKES	C11orf73	BMI	Female
8687_26	T106B	TMEM106B	BMI	Female
8690_25	CAV3	CAV3	BMI	Female
8699_43	CRIM1	CRIM1	BMI	Female
8700_325	GLT11	GALNT11	BMI	Female
8748_45	HG2A	CD74	BMI	Female
8749_194	CD1D	CD1D	BMI	Female
8758_2	PCDA7	PCDHA7	BMI	Female
8766_29	LIRA5	LILRA5	BMI	Female
8772_5	EFNB2	EFNB2	BMI	Female
8775_61	FA24B	FAM24B	BMI	Female
8776_10	ERLN1	ERLIN1	BMI	Female
8780_2	PCD10	PCDH10	BMI	Female
8784_7	F175A	FAM175A	BMI	Female
8785_1	ARMC5	ARMC5	BMI	Female
8800_14	TTC17	TTC17	BMI	Female
8803_61	nectin_1_gamma	PVRL1	BMI	Female
8815_1	OLFL1	OLFML1	BMI	Female
8817_29	CENPV	CENPV	BMI	Female
8825_4	PILRA	PILRA	BMI	Female
8828_21	ESRP1	ESRP1	BMI	Female
8834_58	Calnexin	CANX	BMI	Female
8838_10	CASC4	CASC4	BMI	Female
8840_61	C1s	C1S	BMI	Female
8842_16	GRM1C	GRAMD1C	BMI	Female
8843_34	MRF	MYRF	BMI	Female
8845_2	ATS3	ADAMTS3	BMI	Female
8850_5	PA2GC	PLA2G2C	BMI	Female
8852_10	SUN3	SUN3	BMI	Female
8853_2	CLC4A	CLEC4A	BMI	Female
8858_21	BATF3	BATF3	BMI	Female
8863_3	P85A	PIK3R1	BMI	Female
8864_59	CENPW	CENPW	BMI	Female
8867_18	Glycodelin	PAEP	BMI	Female
8869_5	BT2A1	BTN2A1	BMI	Female
8870_38	NPM1	NPM1	BMI	Female
8872_1	SC61G	SEC61G	BMI	Female
8874_53	CLN5	CLN5	BMI	Female
8876_51	NRX2B	NRXN2	BMI	Female
8877_22	F176C	EVA1C	BMI	Female
8878_48	YTDC1	YTHDC1	BMI	Female
8885_6	CA2D3	CACNA2D3	BMI	Female
8888_33	CX068	SMIM9	BMI	Female
8889_5	CCPG1	CCPG1	BMI	Female
8890_9	T132B	TMEM132B	BMI	Female
8893_29	PARP	PARP1	BMI	Female
8894_80	hnRNP_A_B	HNRNPAB	BMI	Female
8897_3	L37A2	LRRC37A2	BMI	Female
8903_1	COX6C	COX6C	BMI	Female
8905_20	KCMB3	KCNMB3	BMI	Female
8909_77	GNPI1	GNPDA1	BMI	Female
8913_22	SIG11	SIGLEC11	BMI	Female
8918_64	FAK2	PTK2B	BMI	Female
8921_139	PABP2	PABPN1	BMI	Female
8927_6	CG073	C7orf73	BMI	Female
8929_7	BDP1	BDP1	BMI	Female
8931_124	G0S2	G0S2	BMI	Female
8932_1	ENTP6	ENTPD6	BMI	Female
8933_84	MEF2C	MEF2C	BMI	Female
8935_22	MRP6	ABCC6	BMI	Female
8946_38	NR1H4	NR1H4	BMI	Female
8950_4	CLCA2	CLCA2	BMI	Female
8951_162	CSPG4	CSPG4	BMI	Female
8953_47	HDGF	HDGF	BMI	Female
8954_30	M4K1	MAP4K1	BMI	Female
8955_60	GL8D1	GLT8D1	BMI	Female
8957_72	XTP3B	ERLEC1	BMI	Female
8958_51	CHL1	CHL1	BMI	Female
8959_61	ADAM_17	ADAM17	BMI	Female
8967_6	DUS26	DUSP26	BMI	Female
8974_172	COFA1	COL15A1	BMI	Female
8982_65	TSP3	THBS3	BMI	Female
8983_7	GOLM1	GOLM1	BMI	Female
8985_13	SRAC1	SERAC1	BMI	Female
8989_40	SCUB1	SCUBE1	BMI	Female
8993_151	RIPK2	RIPK2	BMI	Female
8998_15	HS3S4	HS3ST4	BMI	Female
8999_19	CEAM3	CEACAM3	BMI	Female
9004_24	CR001	LDLRAD4	BMI	Female
9012_1	PRP6	PRPF6	BMI	Female
9014_18	TMM25	TMEM25	BMI	Female
9016_12	NR1H2	NR1H2	BMI	Female
9018_38	PCD10	PCDH10	BMI	Female
9021_1	TIM_1	HAVCR1	BMI	Female
9026_40	BTNL8	BTNL8	BMI	Female
9027_10	NLGN2	NLGN2	BMI	Female
9032_30	ROS1	ROS1	BMI	Female
9040_144	EPDR1	EPDR1	BMI	Female
9043_7	TFP11	TFIP11	BMI	Female
9044_1	CNTP5	CNTNAP5	BMI	Female
9045_3	S27A2	SLC27A2	BMI	Female
9049_2	MOT4	SLC16A3	BMI	Female
9050_170	CA063	RSRP1	BMI	Female
9051_13	IL32	IL32	BMI	Female
9053_16	CRIP2	CRIP2	BMI	Female
9057_19	ADRM1	ADRM1	BMI	Female
9058_1	TIM21	TIMM21	BMI	Female
9059_14	RPGF5	RAPGEF5	BMI	Female
9060_27	TUTLB	IGSF9B	BMI	Female
9061_3	ARHGA	ARHGEF10	BMI	Female
9064_12	RN215	RNF215	BMI	Female
9074_6	CE004	FAXDC2	BMI	Female
9075_121	K1024	KIAA1024	BMI	Female
9076_25	PENK	PENK	BMI	Female
9082_25	SE1L2	SEL1L2	BMI	Female
9087_8	NHLC3	NHLRC3	BMI	Female
9089_77	JPH3	JPH3	BMI	Female
9097_5	K1324	KIAA1324	BMI	Female
9099_19	SYT5	SYT5	BMI	Female
9106_87	LYSM4	LYSMD4	BMI	Female
9107_59	ARM10	ARMC10	BMI	Female
9111_40	JPH4	JPH4	BMI	Female
9114_84	UROL1	UMODL1	BMI	Female
9115_78	ADEC1	ADAMDEC1	BMI	Female
9116_28	HECA2	HEPACAM2	BMI	Female
9121_28	FUT2	FUT2	BMI	Female
9125_23	MASP3	MASP1	BMI	Female
9127_4	S26A5	SLC26A5	BMI	Female
9128_34	FLRT3	FLRT3	BMI	Female
9168_31	Eotaxin_3	CCL26	BMI	Female
9170_24	IL_17	IL17A	BMI	Female
9173_21	PGM1	PGM1	BMI	Female
9175_48	DSCAM	DSCAM	BMI	Female
9176_3	MUC1	MUC1	BMI	Female
9178_30	NEUREGULIN_1	NRG1	BMI	Female
9180_6	INGR2	IFNGR2	BMI	Female
9187_2	HMGN1	HMGN1	BMI	Female
9190_7	CD63	CD63	BMI	Female
9197_4	LEG9	LGALS9	BMI	Female
9199_6	UB2G2	UBE2G2	BMI	Female
9207_60	QORL1	CRYZL1	BMI	Female
9211_19	PEDF	SERPINF1	BMI	Female
9213_24	FTCD	FTCD	BMI	Female
9216_100	PLXB2	PLXNB2	BMI	Female
9219_70	NENF	NENF	BMI	Female
9221_6	IPIL1	ITPRIPL1	BMI	Female
9226_6	TMUB2	TMUB2	BMI	Female
9229_9	CTRL	CTRL	BMI	Female
9231_23	IMPA3	IMPAD1	BMI	Female
9235_3	PXDC1	PLXDC1	BMI	Female
9248_36	CS010	MYDGF	BMI	Female
9251_28	MA2B2	MAN2B2	BMI	Female
9255_5	IL_17C	IL17C	BMI	Female
9264_11	CATO	CTSO	BMI	Female
9266_1	sTREM_1	TREM1	BMI	Female
9275_2	Cathepsin_L	CTSL	BMI	Female
9276_7	CBPA2	CPA2	BMI	Female
9283_8	CD44	CD44	BMI	Female
9287_6	SPRE	SPR	BMI	Female
9290_8	RMD3	RMDN3	BMI	Female
9294_45	MFAP2	MFAP2	BMI	Female
9296_15	PTPRD	PTPRD	BMI	Female
9302_90	G45IP	GADD45GIP1	BMI	Female
9306_7	DB118	DEFB118	BMI	Female
9310_2	CD8B	CD8B	BMI	Female
9313_27	CBLN1	CBLN1	BMI	Female
9319_59	TMED4	TMED4	BMI	Female
9321_400	NMB	NMB	BMI	Female
9327_3	LYPD1	LYPD1	BMI	Female
9333_59	ERP27	ERP27	BMI	Female
9348_1	C1RL1	C1RL	BMI	Female
9350_3	FSTL4	FSTL4	BMI	Female
9357_4	CREG1	CREG1	BMI	Female
9359_9	EGFL9	DLK2	BMI	Female
9360_33	EDIL3	EDIL3	BMI	Female
9361_7	PCDC2	PCDHAC2	BMI	Female
9363_11	CX048	CT55	BMI	Female
9366_54	IL_21_sR	IL21R	BMI	Female
9370_69	GGH	GGH	BMI	Female
9378_6	FBCD1	FIBCD1	BMI	Female
9379_248	CX069	SMIM10	BMI	Female
9383_24	CH3L2	CHI3L2	BMI	Female
9392_43	MGT4A	MGAT4A	BMI	Female
9398_30	GALP	GALP	BMI	Female
9402_18	DCBD1	DCBLD1	BMI	Female
9409_11	TRYB1	TPSAB1	BMI	Female
9412_52	Activin_RIIB	ACVR2B	BMI	Female
9416_77	CBPM	CPM	BMI	Female
9445_44	CS018	C19orf18	BMI	Female
9449_150	C4b_binding_protein_alpha_chain	C4BPA	BMI	Female
9451_20	Uromodulin	UMOD	BMI	Female
9457_3	CAV2	CAV2	BMI	Female
9459_7	Fas__soluble	FAS	BMI	Female
9470_15	MET24	METTL24	BMI	Female
9490_3	CD032	C4orf32	BMI	Female
9495_10	VCC1	CXCL17	BMI	Female
9513_9	FGF22	FGF22	BMI	Female
9518_95	PLA1A	PLA1A	BMI	Female
9524_46	S31D4	SPATA31D4	BMI	Female
9526_3	COLL1	CLPSL1	BMI	Female
9541_15	B3GT1	B3GALT1	BMI	Female
9543_131	COG8	COG8	BMI	Female
9544_24	CG069	C7orf69	BMI	Female
9545_156	Granzyme_K	GZMK	BMI	Female
9547_29	EMID1	EMID1	BMI	Female
9550_153	TTC17	TTC17	BMI	Female
9561_21	CSPG2	VCAN	BMI	Female
9573_108	TXD11	TXNDC11	BMI	Female
9574_11	BIN1	BIN1	BMI	Female
9576_58	MNX1	MNX1	BMI	Female
9577_26	SYT2	SYT2	BMI	Female
9582_93	SUSD1	SUSD1	BMI	Female
9583_17	RNF24	RNF24	BMI	Female
9585_80	ACAM	CLMP	BMI	Female
9598_23	CSMD1	CSMD1	BMI	Female
9599_6	PIANP	PIANP	BMI	Female
9607_39	CD040	PRR27	BMI	Female
9609_25	ZN275	ZNF275	BMI	Female
9719_145	MMP_16	MMP16	BMI	Female
9730_22	GHDC	GHDC	BMI	Female
9735_44	TACT	CD96	BMI	Female
9742_59	BAT1	DDX39B	BMI	Female
9744_139	DNJA4	DNAJA4	BMI	Female
9747_48	MARK3	MARK3	BMI	Female
9751_72	NSEP1	YBX1	BMI	Female
9758_17	RS4X	RPS4X	BMI	Female
9767_22	RIPP1	RIPPLY1	BMI	Female
9769_48	DNER	DNER	BMI	Female
9778_45	TM52B	TMEM52B	BMI	Female
9783_75	DJC11	DNAJC11	BMI	Female
9786_310	IEX1	IER3	BMI	Female
9790_28	BR_serine_threonine_kinase_2	BRSK2	BMI	Female
9793_145	IGDC4	IGDCC4	BMI	Female
9800_20	NDUB8	NDUFB8	BMI	Female
9808_41	TNR6B	TNRC6B	BMI	Female
9815_5	RHG01	ARHGAP1	BMI	Female
9819_110	PO210	NUP210	BMI	Female
9823_2	DYR	DHFR	BMI	Female
9829_91	SULT_2A1	SULT2A1	BMI	Female
9830_109	VAV3	VAV3	BMI	Female
9832_33	HGD	HGD	BMI	Female
9834_62	ADH1B	ADH1B	BMI	Female
9836_20	DCK	DCK	BMI	Female
9848_22	Cyclin_H	CCNH	BMI	Female
9849_13	APEX1	APEX1	BMI	Female
9850_38	IF1AX	EIF1AX	BMI	Female
9859_180	SSAT_1	SAT1	BMI	Female
9867_23	F16P2	FBP2	BMI	Female
