sequence_id	direction_group	outcome	group
8850_5	NA	overall	Sex-combined
8853_2	negative	overall	Sex-combined
8858_21	NA	overall	Sex-combined
8859_51	negative	overall	Sex-combined
8864_59	NA	overall	Sex-combined
8866_53	negative	overall	Sex-combined
8870_38	negative	overall	Sex-combined
8876_51	negative	overall	Sex-combined
8877_22	negative	overall	Sex-combined
8885_6	positive	overall	Sex-combined
8887_21	positive	overall	Sex-combined
8889_5	negative	overall	Sex-combined
8899_75	negative	overall	Sex-combined
8900_28	negative	overall	Sex-combined
8905_20	negative	overall	Sex-combined
8906_60	negative	overall	Sex-combined
8913_22	positive	overall	Sex-combined
8916_32	positive	overall	Sex-combined
8921_139	NA	overall	Sex-combined
8924_55	NA	overall	Sex-combined
8925_25	positive	overall	Sex-combined
8932_1	positive	overall	Sex-combined
8935_22	NA	overall	Sex-combined
8945_7	negative	overall	Sex-combined
8951_162	negative	overall	Sex-combined
8954_30	positive	overall	Sex-combined
8955_60	negative	overall	Sex-combined
8956_96	negative	overall	Sex-combined
8958_51	negative	overall	Sex-combined
8959_61	negative	overall	Sex-combined
8962_48	negative	overall	Sex-combined
8963_8	positive	overall	Sex-combined
8967_6	negative	overall	Sex-combined
8969_49	negative	overall	Sex-combined
8971_9	positive	overall	Sex-combined
8973_23	negative	overall	Sex-combined
8974_172	negative	overall	Sex-combined
8985_13	negative	overall	Sex-combined
8998_15	NA	overall	Sex-combined
8999_19	negative	overall	Sex-combined
9000_177	negative	overall	Sex-combined
9002_36	negative	overall	Sex-combined
9005_16	positive	overall	Sex-combined
9008_6	negative	overall	Sex-combined
9012_1	NA	overall	Sex-combined
9015_1	negative	overall	Sex-combined
9017_58	negative	overall	Sex-combined
9021_1	negative	overall	Sex-combined
9022_49	negative	overall	Sex-combined
9030_56	NA	overall	Sex-combined
9038_12	negative	overall	Sex-combined
9040_144	NA	overall	Sex-combined
9043_7	negative	overall	Sex-combined
9044_1	negative	overall	Sex-combined
9045_3	NA	overall	Sex-combined
9050_170	NA	overall	Sex-combined
9053_16	positive	overall	Sex-combined
9064_12	positive	overall	Sex-combined
9068_17	negative	overall	Sex-combined
9074_6	negative	overall	Sex-combined
9075_121	NA	overall	Sex-combined
9076_25	positive	overall	Sex-combined
9078_207	positive	overall	Sex-combined
9082_25	negative	overall	Sex-combined
9087_8	positive	overall	Sex-combined
9092_33	negative	overall	Sex-combined
9094_5	negative	overall	Sex-combined
9095_5	positive	overall	Sex-combined
9099_19	negative	overall	Sex-combined
9100_32	negative	overall	Sex-combined
9107_59	NA	overall	Sex-combined
9110_2	NA	overall	Sex-combined
9115_78	negative	overall	Sex-combined
9116_28	negative	overall	Sex-combined
9118_7	negative	overall	Sex-combined
9123_18	NA	overall	Sex-combined
9125_23	NA	overall	Sex-combined
9126_171	negative	overall	Sex-combined
9127_4	NA	overall	Sex-combined
9168_31	negative	overall	Sex-combined
9171_11	NA	overall	Sex-combined
9172_69	positive	overall	Sex-combined
9175_48	negative	overall	Sex-combined
9177_6	positive	overall	Sex-combined
9182_3	positive	overall	Sex-combined
9183_7	negative	overall	Sex-combined
9187_2	positive	overall	Sex-combined
9191_8	negative	overall	Sex-combined
9196_8	negative	overall	Sex-combined
9204_33	negative	overall	Sex-combined
9207_60	positive	overall	Sex-combined
9213_24	positive	overall	Sex-combined
9215_117	positive	overall	Sex-combined
9216_100	positive	overall	Sex-combined
9220_7	NA	overall	Sex-combined
9229_9	positive	overall	Sex-combined
9233_71	negative	overall	Sex-combined
9234_8	negative	overall	Sex-combined
9235_3	negative	overall	Sex-combined
9241_40	negative	overall	Sex-combined
9243_10	negative	overall	Sex-combined
9244_27	negative	overall	Sex-combined
9251_28	negative	overall	Sex-combined
9253_52	negative	overall	Sex-combined
9254_18	negative	overall	Sex-combined
9255_5	NA	overall	Sex-combined
9256_78	positive	overall	Sex-combined
9263_57	positive	overall	Sex-combined
9264_11	positive	overall	Sex-combined
9266_1	positive	overall	Sex-combined
9267_2	negative	overall	Sex-combined
9275_2	positive	overall	Sex-combined
9282_12	positive	overall	Sex-combined
9287_6	NA	overall	Sex-combined
9288_7	negative	overall	Sex-combined
9290_8	NA	overall	Sex-combined
9294_45	negative	overall	Sex-combined
9297_12	positive	overall	Sex-combined
9302_90	positive	overall	Sex-combined
9306_7	NA	overall	Sex-combined
9314_9	positive	overall	Sex-combined
9315_16	positive	overall	Sex-combined
9317_4	negative	overall	Sex-combined
9319_59	NA	overall	Sex-combined
9321_400	negative	overall	Sex-combined
9322_15	negative	overall	Sex-combined
9332_6	NA	overall	Sex-combined
9333_59	negative	overall	Sex-combined
9340_17	positive	overall	Sex-combined
9341_1	negative	overall	Sex-combined
9343_16	negative	overall	Sex-combined
9345_436	negative	overall	Sex-combined
9348_1	positive	overall	Sex-combined
9350_3	negative	overall	Sex-combined
9357_4	negative	overall	Sex-combined
9363_11	NA	overall	Sex-combined
9372_157	negative	overall	Sex-combined
9377_25	negative	overall	Sex-combined
9383_24	negative	overall	Sex-combined
9384_17	positive	overall	Sex-combined
9385_4	positive	overall	Sex-combined
9386_42	negative	overall	Sex-combined
9388_18	NA	overall	Sex-combined
9394_19	negative	overall	Sex-combined
9402_18	NA	overall	Sex-combined
9409_11	positive	overall	Sex-combined
9412_52	NA	overall	Sex-combined
9416_77	positive	overall	Sex-combined
9444_70	negative	overall	Sex-combined
9457_3	negative	overall	Sex-combined
9468_8	negative	overall	Sex-combined
9470_15	negative	overall	Sex-combined
9490_3	negative	overall	Sex-combined
9495_10	negative	overall	Sex-combined
9504_19	NA	overall	Sex-combined
9511_61	negative	overall	Sex-combined
9522_3	negative	overall	Sex-combined
9526_3	negative	overall	Sex-combined
9532_5	NA	overall	Sex-combined
9541_15	NA	overall	Sex-combined
9543_131	NA	overall	Sex-combined
9544_24	NA	overall	Sex-combined
9545_156	positive	overall	Sex-combined
9565_6	negative	overall	Sex-combined
9568_289	NA	overall	Sex-combined
9574_11	negative	overall	Sex-combined
9576_58	negative	overall	Sex-combined
9578_263	negative	overall	Sex-combined
9580_5	negative	overall	Sex-combined
9581_4	negative	overall	Sex-combined
9582_93	NA	overall	Sex-combined
9583_17	negative	overall	Sex-combined
9585_80	NA	overall	Sex-combined
9590_10	positive	overall	Sex-combined
9594_30	NA	overall	Sex-combined
9595_11	negative	overall	Sex-combined
9606_4	negative	overall	Sex-combined
9713_67	negative	overall	Sex-combined
9719_145	negative	overall	Sex-combined
9723_105	negative	overall	Sex-combined
9735_44	positive	overall	Sex-combined
9738_7	positive	overall	Sex-combined
9744_139	NA	overall	Sex-combined
9745_20	positive	overall	Sex-combined
9748_31	positive	overall	Sex-combined
9751_72	positive	overall	Sex-combined
9753_17	positive	overall	Sex-combined
9754_33	negative	overall	Sex-combined
9758_17	positive	overall	Sex-combined
9764_79	NA	overall	Sex-combined
9765_4	NA	overall	Sex-combined
9772_153	positive	overall	Sex-combined
9774_59	NA	overall	Sex-combined
9783_75	negative	overall	Sex-combined
9789_52	positive	overall	Sex-combined
9796_4	positive	overall	Sex-combined
9800_20	NA	overall	Sex-combined
9808_41	NA	overall	Sex-combined
9816_37	negative	overall	Sex-combined
9819_110	negative	overall	Sex-combined
9823_2	negative	overall	Sex-combined
9828_86	NA	overall	Sex-combined
9830_109	positive	overall	Sex-combined
9831_12	positive	overall	Sex-combined
9832_33	NA	overall	Sex-combined
9834_62	NA	overall	Sex-combined
9835_16	negative	overall	Sex-combined
9837_60	negative	overall	Sex-combined
9839_148	NA	overall	Sex-combined
9840_2	NA	overall	Sex-combined
9842_2	positive	overall	Sex-combined
9848_22	NA	overall	Sex-combined
9849_13	NA	overall	Sex-combined
9853_3	positive	overall	Sex-combined
9855_10	NA	overall	Sex-combined
9859_180	NA	overall	Sex-combined
9864_38	NA	overall	Sex-combined
9870_17	NA	overall	Sex-combined
9872_23	NA	overall	Sex-combined
9873_17	negative	overall	Sex-combined
9874_28	positive	overall	Sex-combined
9875_107	negative	overall	Sex-combined
9876_20	negative	overall	Sex-combined
9877_28	NA	overall	Sex-combined
9884_8	positive	overall	Sex-combined
9886_28	positive	overall	Sex-combined
9887_40	negative	overall	Sex-combined
9893_27	negative	overall	Sex-combined
9894_13	NA	overall	Sex-combined
9895_77	NA	overall	Sex-combined
9897_9	negative	overall	Sex-combined
9900_36	negative	overall	Sex-combined
9907_216	NA	overall	Sex-combined
9910_9	negative	overall	Sex-combined
9913_4	positive	overall	Sex-combined
9925_56	NA	overall	Sex-combined
9926_4	positive	overall	Sex-combined
9927_96	negative	overall	Sex-combined
9930_48	negative	overall	Sex-combined
9931_20	negative	overall	Sex-combined
9936_27	negative	overall	Sex-combined
9937_7	NA	overall	Sex-combined
9950_229	negative	overall	Sex-combined
9954_2	negative	overall	Sex-combined
9955_40	negative	overall	Sex-combined
9956_7	negative	overall	Sex-combined
9960_2	negative	overall	Sex-combined
9969_8	negative	overall	Sex-combined
9970_7	negative	overall	Sex-combined
9971_5	NA	overall	Sex-combined
9979_13	NA	overall	Sex-combined
9984_12	negative	overall	Sex-combined
9989_12	negative	overall	Sex-combined
9993_11	negative	overall	Sex-combined
9994_217	negative	overall	Sex-combined
9995_6	NA	overall	Sex-combined
