sequence_id	direction_group	outcome	group
15385_116	positive	proximal	Sex-combined
15386_7	positive	proximal	Sex-combined
15387_44	positive	proximal	Sex-combined
15389_1	NA	proximal	Sex-combined
15391_114	negative	proximal	Sex-combined
15394_79	negative	proximal	Sex-combined
15402_2	NA	proximal	Sex-combined
15405_23	NA	proximal	Sex-combined
15413_3	negative	proximal	Sex-combined
15414_316	positive	proximal	Sex-combined
15418_25	negative	proximal	Sex-combined
15419_15	positive	proximal	Sex-combined
15422_12	NA	proximal	Sex-combined
15426_5	positive	proximal	Sex-combined
15437_11	negative	proximal	Sex-combined
15441_6	negative	proximal	Sex-combined
15444_45	negative	proximal	Sex-combined
15448_47	NA	proximal	Sex-combined
15452_5	negative	proximal	Sex-combined
15455_40	negative	proximal	Sex-combined
15457_14	NA	proximal	Sex-combined
15460_9	NA	proximal	Sex-combined
15467_10	positive	proximal	Sex-combined
15468_14	positive	proximal	Sex-combined
15471_29	positive	proximal	Sex-combined
15472_16	positive	proximal	Sex-combined
15476_6	negative	proximal	Sex-combined
15480_2	negative	proximal	Sex-combined
15481_45	positive	proximal	Sex-combined
15482_12	NA	proximal	Sex-combined
15486_126	negative	proximal	Sex-combined
15491_20	positive	proximal	Sex-combined
15499_11	negative	proximal	Sex-combined
15504_39	negative	proximal	Sex-combined
15514_26	positive	proximal	Sex-combined
15515_2	positive	proximal	Sex-combined
15516_12	negative	proximal	Sex-combined
15523_9	positive	proximal	Sex-combined
15526_33	positive	proximal	Sex-combined
15530_33	positive	proximal	Sex-combined
15535_3	positive	proximal	Sex-combined
15540_6	positive	proximal	Sex-combined
15545_13	negative	proximal	Sex-combined
15553_22	positive	proximal	Sex-combined
15556_49	positive	proximal	Sex-combined
15558_63	positive	proximal	Sex-combined
15559_5	positive	proximal	Sex-combined
15560_52	positive	proximal	Sex-combined
15562_24	positive	proximal	Sex-combined
15565_102	negative	proximal	Sex-combined
15566_10	positive	proximal	Sex-combined
15567_2	NA	proximal	Sex-combined
15570_99	negative	proximal	Sex-combined
15573_110	positive	proximal	Sex-combined
15574_37	NA	proximal	Sex-combined
15576_158	positive	proximal	Sex-combined
15582_25	positive	proximal	Sex-combined
15583_18	positive	proximal	Sex-combined
15584_9	negative	proximal	Sex-combined
15587_20	negative	proximal	Sex-combined
15591_28	NA	proximal	Sex-combined
15594_47	negative	proximal	Sex-combined
15596_7	NA	proximal	Sex-combined
15603_20	NA	proximal	Sex-combined
15604_18	negative	proximal	Sex-combined
15610_72	negative	proximal	Sex-combined
15622_13	negative	proximal	Sex-combined
15626_223	negative	proximal	Sex-combined
15627_83	NA	proximal	Sex-combined
15635_4	positive	proximal	Sex-combined
15636_49	positive	proximal	Sex-combined
15637_38	NA	proximal	Sex-combined
15640_54	NA	proximal	Sex-combined
15644_1	negative	proximal	Sex-combined
15666_21	NA	proximal	Sex-combined
15667_39	positive	proximal	Sex-combined
15669_7	positive	proximal	Sex-combined
15674_3	negative	proximal	Sex-combined
15675_3	positive	proximal	Sex-combined
15678_71	negative	proximal	Sex-combined
15686_49	negative	proximal	Sex-combined
15688_30	positive	proximal	Sex-combined
15692_300	positive	proximal	Sex-combined
15698_6	positive	proximal	Sex-combined
16015_19	positive	proximal	Sex-combined
16021_30	positive	proximal	Sex-combined
16035_8	positive	proximal	Sex-combined
16049_43	positive	proximal	Sex-combined
16057_6	positive	proximal	Sex-combined
16060_99	positive	proximal	Sex-combined
16070_7	positive	proximal	Sex-combined
16074_12	positive	proximal	Sex-combined
16079_2	positive	proximal	Sex-combined
16081_38	positive	proximal	Sex-combined
16288_17	positive	proximal	Sex-combined
16297_14	NA	proximal	Sex-combined
16298_84	NA	proximal	Sex-combined
16299_13	positive	proximal	Sex-combined
16300_4	positive	proximal	Sex-combined
16302_11	positive	proximal	Sex-combined
16304_6	positive	proximal	Sex-combined
16305_10	negative	proximal	Sex-combined
16308_14	NA	proximal	Sex-combined
16309_30	positive	proximal	Sex-combined
16312_45	positive	proximal	Sex-combined
16315_105	negative	proximal	Sex-combined
16317_20	negative	proximal	Sex-combined
16536_3	NA	proximal	Sex-combined
16561_9	negative	proximal	Sex-combined
16587_1	positive	proximal	Sex-combined
16588_10	negative	proximal	Sex-combined
16594_44	negative	proximal	Sex-combined
16596_25	negative	proximal	Sex-combined
16597_11	NA	proximal	Sex-combined
16599_38	negative	proximal	Sex-combined
16605_2	NA	proximal	Sex-combined
16609_106	negative	proximal	Sex-combined
16612_28	positive	proximal	Sex-combined
16613_3	negative	proximal	Sex-combined
16749_79	positive	proximal	Sex-combined
16755_195	positive	proximal	Sex-combined
16760_2	positive	proximal	Sex-combined
16770_3	negative	proximal	Sex-combined
16773_29	negative	proximal	Sex-combined
16781_2	negative	proximal	Sex-combined
16785_45	negative	proximal	Sex-combined
16792_4	positive	proximal	Sex-combined
16802_31	positive	proximal	Sex-combined
16805_5	positive	proximal	Sex-combined
16807_35	positive	proximal	Sex-combined
16809_1	NA	proximal	Sex-combined
16814_13	positive	proximal	Sex-combined
16818_200	negative	proximal	Sex-combined
16823_75	positive	proximal	Sex-combined
16825_20	negative	proximal	Sex-combined
16828_8	negative	proximal	Sex-combined
16836_1	NA	proximal	Sex-combined
16845_15	negative	proximal	Sex-combined
16852_10	positive	proximal	Sex-combined
16854_17	positive	proximal	Sex-combined
16856_79	negative	proximal	Sex-combined
16857_2	NA	proximal	Sex-combined
16867_76	negative	proximal	Sex-combined
16872_248	negative	proximal	Sex-combined
16877_19	positive	proximal	Sex-combined
16882_27	negative	proximal	Sex-combined
16883_57	NA	proximal	Sex-combined
16890_37	negative	proximal	Sex-combined
16899_59	NA	proximal	Sex-combined
16900_29	positive	proximal	Sex-combined
16908_5	negative	proximal	Sex-combined
16914_104	negative	proximal	Sex-combined
16915_153	positive	proximal	Sex-combined
16919_1	NA	proximal	Sex-combined
16922_53	positive	proximal	Sex-combined
16926_44	positive	proximal	Sex-combined
16932_5	NA	proximal	Sex-combined
17138_8	negative	proximal	Sex-combined
17148_7	negative	proximal	Sex-combined
17151_84	NA	proximal	Sex-combined
17153_46	positive	proximal	Sex-combined
17154_2	positive	proximal	Sex-combined
17156_72	positive	proximal	Sex-combined
17161_1	NA	proximal	Sex-combined
17163_117	NA	proximal	Sex-combined
17164_15	negative	proximal	Sex-combined
17170_15	negative	proximal	Sex-combined
17175_5	positive	proximal	Sex-combined
17195_43	NA	proximal	Sex-combined
17200_50	positive	proximal	Sex-combined
17204_17	NA	proximal	Sex-combined
17209_27	positive	proximal	Sex-combined
17210_2	positive	proximal	Sex-combined
17224_12	positive	proximal	Sex-combined
17325_10	positive	proximal	Sex-combined
17327_3	positive	proximal	Sex-combined
17331_138	positive	proximal	Sex-combined
17332_3	negative	proximal	Sex-combined
17335_18	positive	proximal	Sex-combined
17341_89	negative	proximal	Sex-combined
17342_13	negative	proximal	Sex-combined
17345_12	NA	proximal	Sex-combined
17346_61	positive	proximal	Sex-combined
17356_34	NA	proximal	Sex-combined
17365_7	positive	proximal	Sex-combined
17366_6	negative	proximal	Sex-combined
17377_1	positive	proximal	Sex-combined
17383_4	positive	proximal	Sex-combined
17384_110	positive	proximal	Sex-combined
17387_27	NA	proximal	Sex-combined
17396_23	negative	proximal	Sex-combined
17398_55	negative	proximal	Sex-combined
17403_14	positive	proximal	Sex-combined
17404_5	positive	proximal	Sex-combined
17408_2	positive	proximal	Sex-combined
17410_5	positive	proximal	Sex-combined
17419_17	positive	proximal	Sex-combined
17432_25	positive	proximal	Sex-combined
17441_4	negative	proximal	Sex-combined
17447_52	positive	proximal	Sex-combined
17451_13	NA	proximal	Sex-combined
17455_42	positive	proximal	Sex-combined
17462_19	NA	proximal	Sex-combined
17474_106	NA	proximal	Sex-combined
17490_4	negative	proximal	Sex-combined
17495_141	positive	proximal	Sex-combined
17505_125	positive	proximal	Sex-combined
17509_6	NA	proximal	Sex-combined
17513_11	negative	proximal	Sex-combined
17514_48	NA	proximal	Sex-combined
17515_6	positive	proximal	Sex-combined
17516_7	positive	proximal	Sex-combined
17682_1	negative	proximal	Sex-combined
17683_2	NA	proximal	Sex-combined
17685_9	negative	proximal	Sex-combined
17686_27	positive	proximal	Sex-combined
17692_2	negative	proximal	Sex-combined
17694_32	negative	proximal	Sex-combined
17697_2	positive	proximal	Sex-combined
17702_53	negative	proximal	Sex-combined
17706_4	NA	proximal	Sex-combined
17722_5	negative	proximal	Sex-combined
17724_3	NA	proximal	Sex-combined
17725_37	positive	proximal	Sex-combined
17726_3	positive	proximal	Sex-combined
17735_130	positive	proximal	Sex-combined
17736_105	negative	proximal	Sex-combined
17737_7	negative	proximal	Sex-combined
17742_2	positive	proximal	Sex-combined
17748_21	positive	proximal	Sex-combined
17750_8	negative	proximal	Sex-combined
17751_68	negative	proximal	Sex-combined
17752_24	negative	proximal	Sex-combined
17755_5	positive	proximal	Sex-combined
17756_69	positive	proximal	Sex-combined
17758_79	positive	proximal	Sex-combined
17760_128	NA	proximal	Sex-combined
17761_2	NA	proximal	Sex-combined
17764_108	positive	proximal	Sex-combined
17765_3	positive	proximal	Sex-combined
17769_28	NA	proximal	Sex-combined
17771_35	positive	proximal	Sex-combined
17772_7	positive	proximal	Sex-combined
17773_26	negative	proximal	Sex-combined
17774_38	NA	proximal	Sex-combined
17776_15	NA	proximal	Sex-combined
17778_19	NA	proximal	Sex-combined
17783_9	positive	proximal	Sex-combined
17785_11	positive	proximal	Sex-combined
17789_1	NA	proximal	Sex-combined
17794_6	negative	proximal	Sex-combined
17797_1	NA	proximal	Sex-combined
17799_9	positive	proximal	Sex-combined
17802_4	NA	proximal	Sex-combined
17805_35	NA	proximal	Sex-combined
17806_6	positive	proximal	Sex-combined
17812_2	positive	proximal	Sex-combined
17813_21	positive	proximal	Sex-combined
17814_8	NA	proximal	Sex-combined
17816_58	NA	proximal	Sex-combined
17818_22	NA	proximal	Sex-combined
17819_30	NA	proximal	Sex-combined
17820_170	positive	proximal	Sex-combined
17821_20	negative	proximal	Sex-combined
17822_57	positive	proximal	Sex-combined
17826_341	negative	proximal	Sex-combined
17827_53	NA	proximal	Sex-combined
17829_2	NA	proximal	Sex-combined
17832_12	positive	proximal	Sex-combined
17835_28	NA	proximal	Sex-combined
17843_30	NA	proximal	Sex-combined
17850_42	NA	proximal	Sex-combined
17854_33	NA	proximal	Sex-combined
18158_45	positive	proximal	Sex-combined
18160_2	positive	proximal	Sex-combined
18162_167	NA	proximal	Sex-combined
18166_4	negative	proximal	Sex-combined
18170_46	NA	proximal	Sex-combined
18172_71	positive	proximal	Sex-combined
18173_11	positive	proximal	Sex-combined
18174_79	NA	proximal	Sex-combined
18175_65	positive	proximal	Sex-combined
18177_49	NA	proximal	Sex-combined
18178_13	NA	proximal	Sex-combined
18179_56	NA	proximal	Sex-combined
18180_58	NA	proximal	Sex-combined
18181_2	negative	proximal	Sex-combined
18182_24	positive	proximal	Sex-combined
18183_3	negative	proximal	Sex-combined
18185_118	negative	proximal	Sex-combined
18186_15	negative	proximal	Sex-combined
18187_16	positive	proximal	Sex-combined
18189_12	NA	proximal	Sex-combined
18192_69	positive	proximal	Sex-combined
18195_3	positive	proximal	Sex-combined
18202_22	positive	proximal	Sex-combined
18205_123	positive	proximal	Sex-combined
18206_18	positive	proximal	Sex-combined
18208_3	positive	proximal	Sex-combined
18213_30	positive	proximal	Sex-combined
18214_2	negative	proximal	Sex-combined
18215_5	negative	proximal	Sex-combined
18216_22	positive	proximal	Sex-combined
18220_141	positive	proximal	Sex-combined
18222_34	positive	proximal	Sex-combined
18225_13	negative	proximal	Sex-combined
18228_30	NA	proximal	Sex-combined
18236_3	positive	proximal	Sex-combined
18237_29	NA	proximal	Sex-combined
18240_6	positive	proximal	Sex-combined
18241_18	positive	proximal	Sex-combined
18243_9	negative	proximal	Sex-combined
18244_1	negative	proximal	Sex-combined
18255_6	positive	proximal	Sex-combined
18257_64	NA	proximal	Sex-combined
18259_15	positive	proximal	Sex-combined
18264_12	NA	proximal	Sex-combined
18267_74	NA	proximal	Sex-combined
18274_2	NA	proximal	Sex-combined
18275_5	positive	proximal	Sex-combined
18276_34	positive	proximal	Sex-combined
18277_28	positive	proximal	Sex-combined
18282_1	positive	proximal	Sex-combined
18285_6	positive	proximal	Sex-combined
18289_16	positive	proximal	Sex-combined
18294_26	NA	proximal	Sex-combined
18300_39	negative	proximal	Sex-combined
18301_10	positive	proximal	Sex-combined
18302_204	positive	proximal	Sex-combined
18307_71	positive	proximal	Sex-combined
18308_30	negative	proximal	Sex-combined
18310_26	negative	proximal	Sex-combined
18311_44	positive	proximal	Sex-combined
18312_68	negative	proximal	Sex-combined
18313_4	negative	proximal	Sex-combined
18317_111	NA	proximal	Sex-combined
18319_7	NA	proximal	Sex-combined
18324_61	positive	proximal	Sex-combined
18326_50	positive	proximal	Sex-combined
18327_6	positive	proximal	Sex-combined
18328_36	positive	proximal	Sex-combined
18332_17	negative	proximal	Sex-combined
18338_26	negative	proximal	Sex-combined
18339_207	positive	proximal	Sex-combined
18340_2	positive	proximal	Sex-combined
18343_10	negative	proximal	Sex-combined
18376_19	negative	proximal	Sex-combined
18381_16	negative	proximal	Sex-combined
18382_109	NA	proximal	Sex-combined
18383_9	NA	proximal	Sex-combined
18386_36	positive	proximal	Sex-combined
18387_7	NA	proximal	Sex-combined
18389_11	NA	proximal	Sex-combined
18395_5	negative	proximal	Sex-combined
18396_10	positive	proximal	Sex-combined
18397_5	negative	proximal	Sex-combined
18398_1	NA	proximal	Sex-combined
18399_1	positive	proximal	Sex-combined
18403_25	NA	proximal	Sex-combined
18405_117	NA	proximal	Sex-combined
18411_83	NA	proximal	Sex-combined
18413_24	NA	proximal	Sex-combined
18414_26	NA	proximal	Sex-combined
18419_20	positive	proximal	Sex-combined
18429_10	NA	proximal	Sex-combined
18432_32	positive	proximal	Sex-combined
18435_40	NA	proximal	Sex-combined
18458_4	positive	proximal	Sex-combined
18813_15	NA	proximal	Sex-combined
18830_1	positive	proximal	Sex-combined
18831_6	positive	proximal	Sex-combined
18832_65	positive	proximal	Sex-combined
18837_9	positive	proximal	Sex-combined
18839_24	negative	proximal	Sex-combined
18841_1	positive	proximal	Sex-combined
18859_7	negative	proximal	Sex-combined
18866_8	positive	proximal	Sex-combined
18870_1	positive	proximal	Sex-combined
18871_24	negative	proximal	Sex-combined
18873_8	negative	proximal	Sex-combined
18875_125	negative	proximal	Sex-combined
18876_77	NA	proximal	Sex-combined
18878_15	positive	proximal	Sex-combined
18880_81	positive	proximal	Sex-combined
18881_7	positive	proximal	Sex-combined
18888_37	positive	proximal	Sex-combined
18891_98	positive	proximal	Sex-combined
18893_26	positive	proximal	Sex-combined
18896_23	positive	proximal	Sex-combined
18899_82	positive	proximal	Sex-combined
18900_37	NA	proximal	Sex-combined
18904_23	NA	proximal	Sex-combined
18905_5	positive	proximal	Sex-combined
18907_97	positive	proximal	Sex-combined
18909_11	NA	proximal	Sex-combined
18910_45	positive	proximal	Sex-combined
18913_3	NA	proximal	Sex-combined
18914_188	NA	proximal	Sex-combined
18917_53	positive	proximal	Sex-combined
18921_30	positive	proximal	Sex-combined
18922_27	positive	proximal	Sex-combined
18930_28	positive	proximal	Sex-combined
18931_40	negative	proximal	Sex-combined
18932_84	negative	proximal	Sex-combined
18933_4	positive	proximal	Sex-combined
18938_3	positive	proximal	Sex-combined
18942_11	positive	proximal	Sex-combined
18945_11	NA	proximal	Sex-combined
19110_6	negative	proximal	Sex-combined
19113_66	negative	proximal	Sex-combined
19123_6	NA	proximal	Sex-combined
19124_9	positive	proximal	Sex-combined
19125_26	NA	proximal	Sex-combined
19130_81	negative	proximal	Sex-combined
19135_5	positive	proximal	Sex-combined
19148_58	NA	proximal	Sex-combined
19152_4	NA	proximal	Sex-combined
19161_1	positive	proximal	Sex-combined
19163_26	NA	proximal	Sex-combined
19175_18	negative	proximal	Sex-combined
19176_27	NA	proximal	Sex-combined
19177_7	NA	proximal	Sex-combined
19180_38	positive	proximal	Sex-combined
19187_21	positive	proximal	Sex-combined
19188_21	negative	proximal	Sex-combined
19190_4	NA	proximal	Sex-combined
19193_18	positive	proximal	Sex-combined
19194_9	NA	proximal	Sex-combined
19196_73	negative	proximal	Sex-combined
19197_95	negative	proximal	Sex-combined
19206_20	positive	proximal	Sex-combined
19207_119	positive	proximal	Sex-combined
19215_7	NA	proximal	Sex-combined
19222_124	NA	proximal	Sex-combined
19224_5	positive	proximal	Sex-combined
19225_11	NA	proximal	Sex-combined
19227_18	negative	proximal	Sex-combined
19228_11	NA	proximal	Sex-combined
19229_92	negative	proximal	Sex-combined
19230_12	negative	proximal	Sex-combined
19242_21	NA	proximal	Sex-combined
19247_1	positive	proximal	Sex-combined
19250_50	positive	proximal	Sex-combined
19251_56	negative	proximal	Sex-combined
19252_67	NA	proximal	Sex-combined
19254_125	negative	proximal	Sex-combined
19259_176	negative	proximal	Sex-combined
19260_4	NA	proximal	Sex-combined
19261_12	positive	proximal	Sex-combined
19264_6	positive	proximal	Sex-combined
19273_3	positive	proximal	Sex-combined
19276_124	NA	proximal	Sex-combined
19277_4	positive	proximal	Sex-combined
19278_19	NA	proximal	Sex-combined
19280_29	NA	proximal	Sex-combined
19286_30	NA	proximal	Sex-combined
19289_29	negative	proximal	Sex-combined
19297_4	negative	proximal	Sex-combined
19303_64	positive	proximal	Sex-combined
19311_15	NA	proximal	Sex-combined
19316_2	positive	proximal	Sex-combined
19323_1	negative	proximal	Sex-combined
19332_1	negative	proximal	Sex-combined
19338_3	positive	proximal	Sex-combined
19341_36	negative	proximal	Sex-combined
19347_37	NA	proximal	Sex-combined
19356_20	positive	proximal	Sex-combined
19357_11	NA	proximal	Sex-combined
19366_8	positive	proximal	Sex-combined
19372_7	positive	proximal	Sex-combined
19374_72	positive	proximal	Sex-combined
19376_74	NA	proximal	Sex-combined
19383_131	positive	proximal	Sex-combined
19392_6	negative	proximal	Sex-combined
19437_61	positive	proximal	Sex-combined
19446_1	positive	proximal	Sex-combined
19448_104	NA	proximal	Sex-combined
19467_3	NA	proximal	Sex-combined
19482_11	positive	proximal	Sex-combined
19491_11	positive	proximal	Sex-combined
19503_2	NA	proximal	Sex-combined
19506_6	positive	proximal	Sex-combined
19523_215	NA	proximal	Sex-combined
19545_145	positive	proximal	Sex-combined
19553_14	positive	proximal	Sex-combined
19555_1	NA	proximal	Sex-combined
19557_3	negative	proximal	Sex-combined
19558_10	negative	proximal	Sex-combined
19560_23	NA	proximal	Sex-combined
19561_216	positive	proximal	Sex-combined
19563_3	positive	proximal	Sex-combined
19568_17	positive	proximal	Sex-combined
19575_4	NA	proximal	Sex-combined
19578_19	negative	proximal	Sex-combined
19581_15	negative	proximal	Sex-combined
19590_46	negative	proximal	Sex-combined
19606_28	positive	proximal	Sex-combined
19614_8	negative	proximal	Sex-combined
19615_213	positive	proximal	Sex-combined
19616_100	positive	proximal	Sex-combined
19620_16	positive	proximal	Sex-combined
19631_13	positive	proximal	Sex-combined
19635_69	negative	proximal	Sex-combined
19636_23	negative	proximal	Sex-combined
19639_53	positive	proximal	Sex-combined
2190_55	positive	proximal	Sex-combined
2192_63	NA	proximal	Sex-combined
2278_61	negative	proximal	Sex-combined
2418_55	positive	proximal	Sex-combined
2421_7	negative	proximal	Sex-combined
2431_17	negative	proximal	Sex-combined
2436_49	positive	proximal	Sex-combined
2447_7	NA	proximal	Sex-combined
2474_54	positive	proximal	Sex-combined
2480_58	negative	proximal	Sex-combined
2500_2	NA	proximal	Sex-combined
2505_49	NA	proximal	Sex-combined
2514_65	NA	proximal	Sex-combined
2516_57	positive	proximal	Sex-combined
2578_67	negative	proximal	Sex-combined
2590_69	negative	proximal	Sex-combined
2597_8	positive	proximal	Sex-combined
2602_2	positive	proximal	Sex-combined
2605_49	positive	proximal	Sex-combined
2609_59	negative	proximal	Sex-combined
2612_5	negative	proximal	Sex-combined
2614_28	NA	proximal	Sex-combined
2615_60	positive	proximal	Sex-combined
2620_4	positive	proximal	Sex-combined
2631_50	positive	proximal	Sex-combined
2634_2	NA	proximal	Sex-combined
2636_10	positive	proximal	Sex-combined
2637_77	negative	proximal	Sex-combined
2640_3	positive	proximal	Sex-combined
2643_57	positive	proximal	Sex-combined
2644_11	NA	proximal	Sex-combined
2645_54	NA	proximal	Sex-combined
2647_66	NA	proximal	Sex-combined
2649_77	positive	proximal	Sex-combined
2654_19	negative	proximal	Sex-combined
2658_27	negative	proximal	Sex-combined
2665_26	negative	proximal	Sex-combined
2677_1	positive	proximal	Sex-combined
2683_1	NA	proximal	Sex-combined
2687_2	positive	proximal	Sex-combined
2693_20	positive	proximal	Sex-combined
2697_7	negative	proximal	Sex-combined
2705_5	negative	proximal	Sex-combined
2706_69	positive	proximal	Sex-combined
2714_78	positive	proximal	Sex-combined
2719_3	negative	proximal	Sex-combined
2723_9	positive	proximal	Sex-combined
2731_29	positive	proximal	Sex-combined
2732_58	NA	proximal	Sex-combined
2734_49	positive	proximal	Sex-combined
2737_22	positive	proximal	Sex-combined
2741_22	positive	proximal	Sex-combined
2743_5	positive	proximal	Sex-combined
2747_3	NA	proximal	Sex-combined
2752_62	positive	proximal	Sex-combined
2770_51	positive	proximal	Sex-combined
2780_35	negative	proximal	Sex-combined
2781_63	NA	proximal	Sex-combined
2783_18	positive	proximal	Sex-combined
2788_55	positive	proximal	Sex-combined
2797_56	positive	proximal	Sex-combined
2811_27	negative	proximal	Sex-combined
2813_11	negative	proximal	Sex-combined
