sequence_id	direction_group	outcome	group
9388_18	NA	distal	Sex-combined
9402_18	NA	distal	Sex-combined
9409_11	positive	distal	Sex-combined
9412_52	NA	distal	Sex-combined
9444_70	negative	distal	Sex-combined
9482_110	negative	distal	Sex-combined
9490_3	negative	distal	Sex-combined
9504_19	NA	distal	Sex-combined
9509_4	positive	distal	Sex-combined
9511_61	negative	distal	Sex-combined
9522_3	negative	distal	Sex-combined
9532_5	NA	distal	Sex-combined
9541_15	NA	distal	Sex-combined
9543_131	NA	distal	Sex-combined
9544_24	NA	distal	Sex-combined
9545_156	positive	distal	Sex-combined
9565_6	negative	distal	Sex-combined
9568_289	NA	distal	Sex-combined
9574_11	negative	distal	Sex-combined
9578_263	negative	distal	Sex-combined
9579_59	negative	distal	Sex-combined
9580_5	negative	distal	Sex-combined
9581_4	negative	distal	Sex-combined
9582_93	NA	distal	Sex-combined
9585_80	NA	distal	Sex-combined
9590_10	positive	distal	Sex-combined
9594_30	NA	distal	Sex-combined
9595_11	negative	distal	Sex-combined
9606_4	negative	distal	Sex-combined
9609_25	negative	distal	Sex-combined
9713_67	negative	distal	Sex-combined
9719_145	negative	distal	Sex-combined
9723_105	negative	distal	Sex-combined
9730_22	negative	distal	Sex-combined
9735_44	positive	distal	Sex-combined
9738_7	positive	distal	Sex-combined
9744_139	NA	distal	Sex-combined
9748_31	positive	distal	Sex-combined
9751_72	positive	distal	Sex-combined
9754_33	negative	distal	Sex-combined
9758_17	positive	distal	Sex-combined
9764_79	NA	distal	Sex-combined
9765_4	NA	distal	Sex-combined
9774_59	NA	distal	Sex-combined
9783_75	negative	distal	Sex-combined
9790_28	negative	distal	Sex-combined
9796_4	positive	distal	Sex-combined
9800_20	NA	distal	Sex-combined
9808_41	NA	distal	Sex-combined
9815_5	positive	distal	Sex-combined
9816_37	negative	distal	Sex-combined
9819_110	negative	distal	Sex-combined
9823_2	positive	distal	Sex-combined
9826_135	positive	distal	Sex-combined
9828_86	NA	distal	Sex-combined
9830_109	positive	distal	Sex-combined
9831_12	positive	distal	Sex-combined
9832_33	NA	distal	Sex-combined
9834_62	NA	distal	Sex-combined
9838_4	positive	distal	Sex-combined
9839_148	NA	distal	Sex-combined
9840_2	NA	distal	Sex-combined
9842_2	positive	distal	Sex-combined
9844_138	negative	distal	Sex-combined
9848_22	NA	distal	Sex-combined
9849_13	NA	distal	Sex-combined
9855_10	NA	distal	Sex-combined
9859_180	NA	distal	Sex-combined
9864_38	NA	distal	Sex-combined
9867_23	negative	distal	Sex-combined
9870_17	NA	distal	Sex-combined
9872_23	NA	distal	Sex-combined
9873_17	negative	distal	Sex-combined
9874_28	positive	distal	Sex-combined
9876_20	negative	distal	Sex-combined
9877_28	NA	distal	Sex-combined
9884_8	positive	distal	Sex-combined
9886_28	positive	distal	Sex-combined
9887_40	negative	distal	Sex-combined
9893_27	negative	distal	Sex-combined
9894_13	NA	distal	Sex-combined
9895_77	NA	distal	Sex-combined
9896_21	negative	distal	Sex-combined
9898_161	positive	distal	Sex-combined
9900_36	negative	distal	Sex-combined
9906_21	positive	distal	Sex-combined
9907_216	NA	distal	Sex-combined
9910_9	negative	distal	Sex-combined
9913_4	positive	distal	Sex-combined
9925_56	NA	distal	Sex-combined
9926_4	positive	distal	Sex-combined
9927_96	negative	distal	Sex-combined
9931_20	negative	distal	Sex-combined
9934_29	negative	distal	Sex-combined
9936_27	negative	distal	Sex-combined
9937_7	NA	distal	Sex-combined
9940_35	negative	distal	Sex-combined
9942_2	positive	distal	Sex-combined
9950_229	negative	distal	Sex-combined
9955_40	negative	distal	Sex-combined
9960_2	negative	distal	Sex-combined
9962_1	positive	distal	Sex-combined
9969_8	negative	distal	Sex-combined
9970_7	negative	distal	Sex-combined
9971_5	NA	distal	Sex-combined
9974_8	negative	distal	Sex-combined
9979_13	NA	distal	Sex-combined
9984_12	negative	distal	Sex-combined
9989_12	negative	distal	Sex-combined
9994_217	negative	distal	Sex-combined
9995_6	NA	distal	Sex-combined
